id,text1,text2
TR-728-SYSTEM-REFERENCE-BERT,"kahramanmaraş ' ın dulkadiroğlu ilçesinde yapılan araştırma gezisinde 35 milyon yıl öncesine ait olduğu düşünülen fosiller bulundu .
","kahramanmaraş'ta araştırma için yola çıkan kültür ve turizm platformu ekibi, yaptıkları gezide 35 milyon yıllık olduğu düşünülen fosillere ulaştı."
TR-728-REFERENCE-SYSTEM-BERT,"kahramanmaraş'ta araştırma için yola çıkan kültür ve turizm platformu ekibi, yaptıkları gezide 35 milyon yıllık olduğu düşünülen fosillere ulaştı.","kahramanmaraş ' ın dulkadiroğlu ilçesinde yapılan araştırma gezisinde 35 milyon yıl öncesine ait olduğu düşünülen fosiller bulundu .
"
TR-7249-SYSTEM-REFERENCE-PG,"maltepe <unk> ’ da saat 16:30 sıralarında yaşandı .
kimlikleri henüz bilinmeyen iki şahıs iddiaya göre bir kahvehanenin önüne gelerek burada art arda tetiğe bastı .
kahvehane sahibi ve kardeşi ile o sırada binanın merdivenlerinden aşağı inen bir kadın kurşunların isabet etmesiyle yaralandı .
","i̇stanbul 'da iki şahıs bir kahvehaneye silahla saldırdı.
kahvehanede bulunan iki kişi ile o sırada binanın merdivenlerinden inen bir kadın kurşunların isabet etmesiyle yaralanırken saldırganlar hızla kaçtı."
TR-7249-REFERENCE-SYSTEM-PG,"i̇stanbul 'da iki şahıs bir kahvehaneye silahla saldırdı.
kahvehanede bulunan iki kişi ile o sırada binanın merdivenlerinden inen bir kadın kurşunların isabet etmesiyle yaralanırken saldırganlar hızla kaçtı.","maltepe <unk> ’ da saat 16:30 sıralarında yaşandı .
kimlikleri henüz bilinmeyen iki şahıs iddiaya göre bir kahvehanenin önüne gelerek burada art arda tetiğe bastı .
kahvehane sahibi ve kardeşi ile o sırada binanın merdivenlerinden aşağı inen bir kadın kurşunların isabet etmesiyle yaralandı .
"
TR-7249-SYSTEM-REFERENCE-BERT,"maltepe [unk] de bir kahvehane sahibi ve kardeşi ile o sırada binanın merdivenlerinden aşağı inen bir kadın kurşunların isabet etmesiyle yaralandı .
","i̇stanbul 'da iki şahıs bir kahvehaneye silahla saldırdı.
kahvehanede bulunan iki kişi ile o sırada binanın merdivenlerinden inen bir kadın kurşunların isabet etmesiyle yaralanırken saldırganlar hızla kaçtı."
TR-7249-REFERENCE-SYSTEM-BERT,"i̇stanbul 'da iki şahıs bir kahvehaneye silahla saldırdı.
kahvehanede bulunan iki kişi ile o sırada binanın merdivenlerinden inen bir kadın kurşunların isabet etmesiyle yaralanırken saldırganlar hızla kaçtı.","maltepe [unk] de bir kahvehane sahibi ve kardeşi ile o sırada binanın merdivenlerinden aşağı inen bir kadın kurşunların isabet etmesiyle yaralandı .
"
TR-12719-SYSTEM-REFERENCE-PG,"i̇stanbul trafik denetleme şube müdürlüğü ’ nde görevli trafik polisleri yaptığı çalışmalarda yetkisiz ilgili il genelinde çeşitli noktalarda denetimler gerçekleştirdi .
i̇stanbul'da şu ana kadar 5 araca ceza kesildi .
çakarlı araç kullanmanın cezası 2 bin ile 4 bin lira arasında .
","1 kasım 2019 itibariyle yani bugünden sonra kamuda, mahalli idarelerde, meslek kuruluşları ve üniversitelerde görev yapan üst düzey yönetici, genel müdür ve daire başkanları çakarlı araç kullanamayacak."
TR-12719-REFERENCE-SYSTEM-PG,"1 kasım 2019 itibariyle yani bugünden sonra kamuda, mahalli idarelerde, meslek kuruluşları ve üniversitelerde görev yapan üst düzey yönetici, genel müdür ve daire başkanları çakarlı araç kullanamayacak.","i̇stanbul trafik denetleme şube müdürlüğü ’ nde görevli trafik polisleri yaptığı çalışmalarda yetkisiz ilgili il genelinde çeşitli noktalarda denetimler gerçekleştirdi .
i̇stanbul'da şu ana kadar 5 araca ceza kesildi .
çakarlı araç kullanmanın cezası 2 bin ile 4 bin lira arasında .
"
TR-12719-SYSTEM-REFERENCE-BERT,"i̇stanbul trafik denetleme şube müdürlüğü [unk] nde görevli trafik polisleri yaptığı çalışmalarda yetkisiz çakar kullanımıyla ilgili il genelinde çeşitli noktalarda denetimler gerçekleştirdi .
","1 kasım 2019 itibariyle yani bugünden sonra kamuda, mahalli idarelerde, meslek kuruluşları ve üniversitelerde görev yapan üst düzey yönetici, genel müdür ve daire başkanları çakarlı araç kullanamayacak."
TR-12719-REFERENCE-SYSTEM-BERT,"1 kasım 2019 itibariyle yani bugünden sonra kamuda, mahalli idarelerde, meslek kuruluşları ve üniversitelerde görev yapan üst düzey yönetici, genel müdür ve daire başkanları çakarlı araç kullanamayacak.","i̇stanbul trafik denetleme şube müdürlüğü [unk] nde görevli trafik polisleri yaptığı çalışmalarda yetkisiz çakar kullanımıyla ilgili il genelinde çeşitli noktalarda denetimler gerçekleştirdi .
"
TR-6169-SYSTEM-REFERENCE-PG,"genetik etkenler nedeniyle uykusuzluk çekenlerde koroner kalp hastalığı görülmesi ve inme riskinin daha fazla olabileceği belirtildi .
uzmanlar 18 ila 60 yaşındaki kişilerin günde en az 7 saat uyuması gerektiğine işaret ediyor .
<unk> , özellikle uykusuzluğa genetik olarak yatkın kişilerde kalp hastalığı arasında önemli bir ilişki olduğunun öne <unk> ifade etti .
","genetik etkenler nedeniyle uykusuzluk çekenlerde koroner kalp hastalığı görülmesi ve inme riskinin daha fazla olabileceği belirtildi.
uzmanlar 18 ila 60 yaşındaki kişilerin günde en az 7 saat uyuması gerektiğine işaret ediyor."
TR-6169-REFERENCE-SYSTEM-PG,"genetik etkenler nedeniyle uykusuzluk çekenlerde koroner kalp hastalığı görülmesi ve inme riskinin daha fazla olabileceği belirtildi.
uzmanlar 18 ila 60 yaşındaki kişilerin günde en az 7 saat uyuması gerektiğine işaret ediyor.","genetik etkenler nedeniyle uykusuzluk çekenlerde koroner kalp hastalığı görülmesi ve inme riskinin daha fazla olabileceği belirtildi .
uzmanlar 18 ila 60 yaşındaki kişilerin günde en az 7 saat uyuması gerektiğine işaret ediyor .
<unk> , özellikle uykusuzluğa genetik olarak yatkın kişilerde kalp hastalığı arasında önemli bir ilişki olduğunun öne <unk> ifade etti .
"
TR-6169-SYSTEM-REFERENCE-BERT,"genetik etkenler nedeniyle uykusuzluk çekenlerde koroner kalp hastalığı görülmesi ve inme riskinin daha fazla olabileceği belirtildi .
uzmanlar 18 ila 60 yaşındaki kişilerin günde en az 7 saat uyuması gerektiğine işaret ediyor .
","genetik etkenler nedeniyle uykusuzluk çekenlerde koroner kalp hastalığı görülmesi ve inme riskinin daha fazla olabileceği belirtildi.
uzmanlar 18 ila 60 yaşındaki kişilerin günde en az 7 saat uyuması gerektiğine işaret ediyor."
TR-6169-REFERENCE-SYSTEM-BERT,"genetik etkenler nedeniyle uykusuzluk çekenlerde koroner kalp hastalığı görülmesi ve inme riskinin daha fazla olabileceği belirtildi.
uzmanlar 18 ila 60 yaşındaki kişilerin günde en az 7 saat uyuması gerektiğine işaret ediyor.","genetik etkenler nedeniyle uykusuzluk çekenlerde koroner kalp hastalığı görülmesi ve inme riskinin daha fazla olabileceği belirtildi .
uzmanlar 18 ila 60 yaşındaki kişilerin günde en az 7 saat uyuması gerektiğine işaret ediyor .
"
TR-312-SYSTEM-REFERENCE-PG,"cumhurbaşkanı erdoğan , g20 liderler zirvesi temasları kapsamında fransa cumhurbaşkanı emanuel macron ile görüştü .
macron ile kapalı görüşme görüşmede dışişleri bakanı mevlüt çavuşoğlu , hazine ve maliye bakanı berat albayrak ile cumhurbaşkanlığı sözcüsü i̇brahim kalın da hazır bulundu .
","cumhurbaşkanı recep tayyip erdoğan, g20 liderler zirvesi'ne katılmak üzere bulunduğu japonya'nın osaka şehrinde diğer ülke liderleriyle dikkat çeken temaslar yapmaya başladı."
TR-312-REFERENCE-SYSTEM-PG,"cumhurbaşkanı recep tayyip erdoğan, g20 liderler zirvesi'ne katılmak üzere bulunduğu japonya'nın osaka şehrinde diğer ülke liderleriyle dikkat çeken temaslar yapmaya başladı.","cumhurbaşkanı erdoğan , g20 liderler zirvesi temasları kapsamında fransa cumhurbaşkanı emanuel macron ile görüştü .
macron ile kapalı görüşme görüşmede dışişleri bakanı mevlüt çavuşoğlu , hazine ve maliye bakanı berat albayrak ile cumhurbaşkanlığı sözcüsü i̇brahim kalın da hazır bulundu .
"
TR-312-SYSTEM-REFERENCE-BERT,"cumhurbaşkanı recep tayyip erdoğan , g20 liderler zirvesi ' nin yapıldığı intex osaka fuar merkezi ' ndeki basına kapalı kabul , 30 dakika sürdü .
","cumhurbaşkanı recep tayyip erdoğan, g20 liderler zirvesi'ne katılmak üzere bulunduğu japonya'nın osaka şehrinde diğer ülke liderleriyle dikkat çeken temaslar yapmaya başladı."
TR-312-REFERENCE-SYSTEM-BERT,"cumhurbaşkanı recep tayyip erdoğan, g20 liderler zirvesi'ne katılmak üzere bulunduğu japonya'nın osaka şehrinde diğer ülke liderleriyle dikkat çeken temaslar yapmaya başladı.","cumhurbaşkanı recep tayyip erdoğan , g20 liderler zirvesi ' nin yapıldığı intex osaka fuar merkezi ' ndeki basına kapalı kabul , 30 dakika sürdü .
"
TR-12699-SYSTEM-REFERENCE-PG,"hürriyet gazetesinde eve tebligat yoluyla işten çıkarılan gazetecilerin sayısı 43 ' e yükseldi .
hürriyet gazetesi genel yayın yönetmeni vahap munyar da noter aracılığıyla istifa ettiğini gazeteye bildirdi .
habertürk gazetesi yazarı fatih altaylı da , işten çıkarmalara `` bir zamanların amiral gemisi , o zamanlar gemiyi amiral gemisi yapan isimleri şimdi işten çıkarıyor .
","habertürk yazarı fatih altaylı, hürriyet gazetesindeki eve tebligatla işten çıkarmaları eleştirdi.
altaylı, ""20 yılını, 30 yılını o gazeteye vermiş insanlara posta ile kovulduklarını bildiren yazılar yollanmış.
bir dahaki kovulmalar emoji ile yapılacak"" ifadelerini kullandı."
TR-12699-REFERENCE-SYSTEM-PG,"habertürk yazarı fatih altaylı, hürriyet gazetesindeki eve tebligatla işten çıkarmaları eleştirdi.
altaylı, ""20 yılını, 30 yılını o gazeteye vermiş insanlara posta ile kovulduklarını bildiren yazılar yollanmış.
bir dahaki kovulmalar emoji ile yapılacak"" ifadelerini kullandı.","hürriyet gazetesinde eve tebligat yoluyla işten çıkarılan gazetecilerin sayısı 43 ' e yükseldi .
hürriyet gazetesi genel yayın yönetmeni vahap munyar da noter aracılığıyla istifa ettiğini gazeteye bildirdi .
habertürk gazetesi yazarı fatih altaylı da , işten çıkarmalara `` bir zamanların amiral gemisi , o zamanlar gemiyi amiral gemisi yapan isimleri şimdi işten çıkarıyor .
"
TR-12699-SYSTEM-REFERENCE-BERT,"hürriy gaz gazetesi genel yayın yönetmeni vahap munyar da noter aracılığıyla istifa ettiğini gazeteye bildirdi .
","habertürk yazarı fatih altaylı, hürriyet gazetesindeki eve tebligatla işten çıkarmaları eleştirdi.
altaylı, ""20 yılını, 30 yılını o gazeteye vermiş insanlara posta ile kovulduklarını bildiren yazılar yollanmış.
bir dahaki kovulmalar emoji ile yapılacak"" ifadelerini kullandı."
TR-12699-REFERENCE-SYSTEM-BERT,"habertürk yazarı fatih altaylı, hürriyet gazetesindeki eve tebligatla işten çıkarmaları eleştirdi.
altaylı, ""20 yılını, 30 yılını o gazeteye vermiş insanlara posta ile kovulduklarını bildiren yazılar yollanmış.
bir dahaki kovulmalar emoji ile yapılacak"" ifadelerini kullandı.","hürriy gaz gazetesi genel yayın yönetmeni vahap munyar da noter aracılığıyla istifa ettiğini gazeteye bildirdi .
"
TR-6566-SYSTEM-REFERENCE-PG,"sivas konfederasyonu ve i̇stanbul sivas platformu tarafından yenikapı miting alanında katılan karamollaoğlu gelen tepkiler üzerine kürsüden inmek zorunda kaldı .
son zamanlarda karamollaoğlu ile arası açık olan cübbeli ahmet hoca , twitter'dan yorum yaptı .
",cübbeli ahmet hoca twitter hesabından yenikapı miting alanında düzenlenen sivas tanıtım günleri etkinliğinde protesto edilen saadet partisi genel başkanı temel karamollaoğlu'nu kızdıracak açıklamalar yaptı.
TR-6566-REFERENCE-SYSTEM-PG,cübbeli ahmet hoca twitter hesabından yenikapı miting alanında düzenlenen sivas tanıtım günleri etkinliğinde protesto edilen saadet partisi genel başkanı temel karamollaoğlu'nu kızdıracak açıklamalar yaptı.,"sivas konfederasyonu ve i̇stanbul sivas platformu tarafından yenikapı miting alanında katılan karamollaoğlu gelen tepkiler üzerine kürsüden inmek zorunda kaldı .
son zamanlarda karamollaoğlu ile arası açık olan cübbeli ahmet hoca , twitter'dan yorum yaptı .
"
TR-6566-SYSTEM-REFERENCE-BERT,"cübbeli ahmet hoca , twitter ' dan yorum yaptı .
karamollaoğlu ' nun görüntülerini paylaşarak yazdı .
",cübbeli ahmet hoca twitter hesabından yenikapı miting alanında düzenlenen sivas tanıtım günleri etkinliğinde protesto edilen saadet partisi genel başkanı temel karamollaoğlu'nu kızdıracak açıklamalar yaptı.
TR-6566-REFERENCE-SYSTEM-BERT,cübbeli ahmet hoca twitter hesabından yenikapı miting alanında düzenlenen sivas tanıtım günleri etkinliğinde protesto edilen saadet partisi genel başkanı temel karamollaoğlu'nu kızdıracak açıklamalar yaptı.,"cübbeli ahmet hoca , twitter ' dan yorum yaptı .
karamollaoğlu ' nun görüntülerini paylaşarak yazdı .
"
TR-12503-SYSTEM-REFERENCE-PG,"abd temsilciler meclisi heyeti ile dolmabahçe çalışma ofisi'nde bir araya geldi .
bölgesel gelişmeler , terörle mücadele , suriye'de güvenli bölgenin inşası ve siyasi çözüm süreci konularının ele alındığı görüşmede , iki ülke arasındaki ilişkilerin stratejik önemine vurgu yapıldı .
","cumhurbaşkanlığı sözcüsü i̇brahim kalın, abd temsilciler meclisi heyeti ile görüştü.
heyete, abd temsilciler meclisi'nden çıkan 2 tasarı hakkındaki rahatsızlık dile getirildi."
TR-12503-REFERENCE-SYSTEM-PG,"cumhurbaşkanlığı sözcüsü i̇brahim kalın, abd temsilciler meclisi heyeti ile görüştü.
heyete, abd temsilciler meclisi'nden çıkan 2 tasarı hakkındaki rahatsızlık dile getirildi.","abd temsilciler meclisi heyeti ile dolmabahçe çalışma ofisi'nde bir araya geldi .
bölgesel gelişmeler , terörle mücadele , suriye'de güvenli bölgenin inşası ve siyasi çözüm süreci konularının ele alındığı görüşmede , iki ülke arasındaki ilişkilerin stratejik önemine vurgu yapıldı .
"
TR-12503-SYSTEM-REFERENCE-BERT,"abd temsilciler meclisi heyeti ile dolmabahçe çalışma ofisi ' nde bir araya gelen kalın , türkiye ' nin terör örgütleri deaş ve pkk / pyd / ypg ' ye karşı yürüttüğü haklı mücadelenin kararlılıkla devam edeceği belirtildi .
","cumhurbaşkanlığı sözcüsü i̇brahim kalın, abd temsilciler meclisi heyeti ile görüştü.
heyete, abd temsilciler meclisi'nden çıkan 2 tasarı hakkındaki rahatsızlık dile getirildi."
TR-12503-REFERENCE-SYSTEM-BERT,"cumhurbaşkanlığı sözcüsü i̇brahim kalın, abd temsilciler meclisi heyeti ile görüştü.
heyete, abd temsilciler meclisi'nden çıkan 2 tasarı hakkındaki rahatsızlık dile getirildi.","abd temsilciler meclisi heyeti ile dolmabahçe çalışma ofisi ' nde bir araya gelen kalın , türkiye ' nin terör örgütleri deaş ve pkk / pyd / ypg ' ye karşı yürüttüğü haklı mücadelenin kararlılıkla devam edeceği belirtildi .
"
TR-8200-SYSTEM-REFERENCE-PG,"spor toto süper lig'de son iki sezonun şampiyonu galatasaray'da geçtiğimiz sezon oynanan çaykur rizespor mücadelesinde ağır bir şekilde sakatlanan emre akbaba , bireysel çalışmalara başladı .
ne zaman döneceği belirsiz ayağında 3 yerde kırık oluşan emre akbaba'nın sahalara ne zaman döneceği ise , tamamen iyileşme sürecine bağlı ...","geçtiğimiz sezon oynanan çaykur rizespor maçında sakatlanan emre akbaba, instagram'dan bireysel idman yaptığı anın fotoğrafını paylaştı."
TR-8200-REFERENCE-SYSTEM-PG,"geçtiğimiz sezon oynanan çaykur rizespor maçında sakatlanan emre akbaba, instagram'dan bireysel idman yaptığı anın fotoğrafını paylaştı.","spor toto süper lig'de son iki sezonun şampiyonu galatasaray'da geçtiğimiz sezon oynanan çaykur rizespor mücadelesinde ağır bir şekilde sakatlanan emre akbaba , bireysel çalışmalara başladı .
ne zaman döneceği belirsiz ayağında 3 yerde kırık oluşan emre akbaba'nın sahalara ne zaman döneceği ise , tamamen iyileşme sürecine bağlı ..."
TR-8200-SYSTEM-REFERENCE-BERT,"galatasaray ' da geçtiğimiz sezon oynanan çaykur rizespor mücadelesinde ağır bir şekilde sakatlanan emre akbaba , bireysel çalışmalara başladı .
","geçtiğimiz sezon oynanan çaykur rizespor maçında sakatlanan emre akbaba, instagram'dan bireysel idman yaptığı anın fotoğrafını paylaştı."
TR-8200-REFERENCE-SYSTEM-BERT,"geçtiğimiz sezon oynanan çaykur rizespor maçında sakatlanan emre akbaba, instagram'dan bireysel idman yaptığı anın fotoğrafını paylaştı.","galatasaray ' da geçtiğimiz sezon oynanan çaykur rizespor mücadelesinde ağır bir şekilde sakatlanan emre akbaba , bireysel çalışmalara başladı .
"
TR-8557-SYSTEM-REFERENCE-PG,"54 .
mekanize piyade tugay komutanlığına bağlı hudut birliği askerleri , bosnaköy mevkisindeki sınır devriyeleri sırasında , askeri yasak bölgede 4 kişilik grubu yakaladı .
zanlılardan e.ş , manisa i̇l emniyet müdürlüğü ekiplerine teslim edildi .
","edirne'de, yurt dışına kaçmaya çalışırken yakalanan 4 fetullahçı terör örgütü (fetö) şüphelisinden 3'ü tutuklandı."
TR-8557-REFERENCE-SYSTEM-PG,"edirne'de, yurt dışına kaçmaya çalışırken yakalanan 4 fetullahçı terör örgütü (fetö) şüphelisinden 3'ü tutuklandı.","54 .
mekanize piyade tugay komutanlığına bağlı hudut birliği askerleri , bosnaköy mevkisindeki sınır devriyeleri sırasında , askeri yasak bölgede 4 kişilik grubu yakaladı .
zanlılardan e.ş , manisa i̇l emniyet müdürlüğü ekiplerine teslim edildi .
"
TR-8557-SYSTEM-REFERENCE-BERT,"mani̇sa ' da askeri yasak bölgede 4 kişilik grubu yakaladı .
yunanistan ' a kaçmaya çalışan şüphelilerin fetö bağlantıları olduğu ve haklarında yakalama kararı bulunduğu belirlendi .
","edirne'de, yurt dışına kaçmaya çalışırken yakalanan 4 fetullahçı terör örgütü (fetö) şüphelisinden 3'ü tutuklandı."
TR-8557-REFERENCE-SYSTEM-BERT,"edirne'de, yurt dışına kaçmaya çalışırken yakalanan 4 fetullahçı terör örgütü (fetö) şüphelisinden 3'ü tutuklandı.","mani̇sa ' da askeri yasak bölgede 4 kişilik grubu yakaladı .
yunanistan ' a kaçmaya çalışan şüphelilerin fetö bağlantıları olduğu ve haklarında yakalama kararı bulunduğu belirlendi .
"
TR-3053-SYSTEM-REFERENCE-PG,"kktc başbakan yardımcılığı ve dışişleri bakanlığı , bm genel sekreteri guterres'in kıbrıs'taki bm barış gücü'nün faaliyetlerine ilişkin raporu ve barış gücünün görev süresini 6 ay uzatan 2483 ( 2019 ) sayılı birleşmiş milletler güvenlik konseyi kararına ilişkin açıklama yayımladı .
","kuzey kıbrıs türk cumhuriyeti (kktc) başbakan yardımcılığı ve dışişleri bakanlığı, birleşmiş milletler (bm) genel sekreteri antonio guterres'in bm kıbrıs barış gücü'nün faaliyetlerine ilişkin raporunu ve dün alınan birleşmiş milletler güvenlik konseyi kararını, 'kıbrıs türk tarafıyla iş birliği yapmamak için uydurulan bahaneler çöktü.'
şeklinde yorumladı."
TR-3053-REFERENCE-SYSTEM-PG,"kuzey kıbrıs türk cumhuriyeti (kktc) başbakan yardımcılığı ve dışişleri bakanlığı, birleşmiş milletler (bm) genel sekreteri antonio guterres'in bm kıbrıs barış gücü'nün faaliyetlerine ilişkin raporunu ve dün alınan birleşmiş milletler güvenlik konseyi kararını, 'kıbrıs türk tarafıyla iş birliği yapmamak için uydurulan bahaneler çöktü.'
şeklinde yorumladı.","kktc başbakan yardımcılığı ve dışişleri bakanlığı , bm genel sekreteri guterres'in kıbrıs'taki bm barış gücü'nün faaliyetlerine ilişkin raporu ve barış gücünün görev süresini 6 ay uzatan 2483 ( 2019 ) sayılı birleşmiş milletler güvenlik konseyi kararına ilişkin açıklama yayımladı .
"
TR-3053-SYSTEM-REFERENCE-BERT,"kktc başbakan yardımcılığı ve dışişleri bakanlığı , bm güvenlik konseyi tarafından onaylanan , bm genel sekreteri guterres ' in kıbrıs ' taki bm barış gücü ' nün faaliyetlerine ilişkin raporu ve barış gücünün görev süresini 6 ay uzatan 2483 ( 2019 ) sayılı birleşmiş milletler güvenslik konseyi kararı ile ilgili açıklama yaptı .
","kuzey kıbrıs türk cumhuriyeti (kktc) başbakan yardımcılığı ve dışişleri bakanlığı, birleşmiş milletler (bm) genel sekreteri antonio guterres'in bm kıbrıs barış gücü'nün faaliyetlerine ilişkin raporunu ve dün alınan birleşmiş milletler güvenlik konseyi kararını, 'kıbrıs türk tarafıyla iş birliği yapmamak için uydurulan bahaneler çöktü.'
şeklinde yorumladı."
TR-3053-REFERENCE-SYSTEM-BERT,"kuzey kıbrıs türk cumhuriyeti (kktc) başbakan yardımcılığı ve dışişleri bakanlığı, birleşmiş milletler (bm) genel sekreteri antonio guterres'in bm kıbrıs barış gücü'nün faaliyetlerine ilişkin raporunu ve dün alınan birleşmiş milletler güvenlik konseyi kararını, 'kıbrıs türk tarafıyla iş birliği yapmamak için uydurulan bahaneler çöktü.'
şeklinde yorumladı.","kktc başbakan yardımcılığı ve dışişleri bakanlığı , bm güvenlik konseyi tarafından onaylanan , bm genel sekreteri guterres ' in kıbrıs ' taki bm barış gücü ' nün faaliyetlerine ilişkin raporu ve barış gücünün görev süresini 6 ay uzatan 2483 ( 2019 ) sayılı birleşmiş milletler güvenslik konseyi kararı ile ilgili açıklama yaptı .
"
TR-9781-SYSTEM-REFERENCE-PG,"şehit jandarma uzman çavuş hatip çağlar-02 operasyonu ' başarıyla tamamlandı .
operasyonda 4 ton 562 kilogram esrar ile 184 bin 900 kök hint keneviri ele geçirildi .
delil niteliği taşıyan malzemelere el konuldu , diğer malzemelerin yerinde imhası gerçekleştirildi .
",diyarbakır'ın lice ilçesi kırsalında düzenlenen narko-terör operasyonunda 4 ton 562 kilogram esrar ile 184 bin 900 kök hint keneviri ele geçirildi.
TR-9781-REFERENCE-SYSTEM-PG,diyarbakır'ın lice ilçesi kırsalında düzenlenen narko-terör operasyonunda 4 ton 562 kilogram esrar ile 184 bin 900 kök hint keneviri ele geçirildi.,"şehit jandarma uzman çavuş hatip çağlar-02 operasyonu ' başarıyla tamamlandı .
operasyonda 4 ton 562 kilogram esrar ile 184 bin 900 kök hint keneviri ele geçirildi .
delil niteliği taşıyan malzemelere el konuldu , diğer malzemelerin yerinde imhası gerçekleştirildi .
"
TR-9781-SYSTEM-REFERENCE-BERT,"diyarbakır ' ın lice ilçesinde pkk ' lı teröristlerce kullanılan 2 kış sığınağı ile ilçeye bağlı dibek köyü kırsalında toprağa gömülü sanayi tüpüne irtibatlandırılmış el yapımı patlayıcı düzeneği yerinde imha edildi .
",diyarbakır'ın lice ilçesi kırsalında düzenlenen narko-terör operasyonunda 4 ton 562 kilogram esrar ile 184 bin 900 kök hint keneviri ele geçirildi.
