id,text1,text2
ZH-000290-REFERENCE-SYSTEM-BERT,新华网评：好日子要和非洲兄弟一起过,中非互利合作之路越走越宽
ZH-000582-SYSTEM-REFERENCE-PG,李克强：国与国之交绝不仅是买卖关系,李克强出访欧洲三国收获了什么?
ZH-000582-REFERENCE-SYSTEM-PG,李克强出访欧洲三国收获了什么?,李克强：国与国之交绝不仅是买卖关系
ZH-000582-SYSTEM-REFERENCE-BERT,李克强：国与国之交绝不仅是买卖关系,李克强出访欧洲三国收获了什么?
ZH-000582-REFERENCE-SYSTEM-BERT,李克强出访欧洲三国收获了什么?,李克强：国与国之交绝不仅是买卖关系
ZH-000003-SYSTEM-REFERENCE-PG,51信用卡管家：51信用卡管家跟宜信等p2p合作,51信用卡管家，预计2015年放贷额度远超30亿
ZH-000003-REFERENCE-SYSTEM-PG,51信用卡管家，预计2015年放贷额度远超30亿,51信用卡管家：51信用卡管家跟宜信等p2p合作
ZH-000003-SYSTEM-REFERENCE-BERT,51信用卡管家孙海涛：2015年放贷额度将超30亿,51信用卡管家，预计2015年放贷额度远超30亿
ZH-000003-REFERENCE-SYSTEM-BERT,51信用卡管家，预计2015年放贷额度远超30亿,51信用卡管家孙海涛：2015年放贷额度将超30亿
ZH-000151-SYSTEM-REFERENCE-PG,上海将推行“错时停车”制度超时停放,申城实施错时停车面临诸多问题
ZH-000151-REFERENCE-SYSTEM-PG,申城实施错时停车面临诸多问题,上海将推行“错时停车”制度超时停放
ZH-000151-SYSTEM-REFERENCE-BERT,本市明年推行[UNK]错时停车[UNK]制度,申城实施错时停车面临诸多问题
ZH-000151-REFERENCE-SYSTEM-BERT,申城实施错时停车面临诸多问题,本市明年推行[UNK]错时停车[UNK]制度
ZH-000616-SYSTEM-REFERENCE-PG,支持者称双重国籍有利于大量引进华裔人才,外媒：中国严格取缔双重国籍彻查未注销户口
ZH-000616-REFERENCE-SYSTEM-PG,外媒：中国严格取缔双重国籍彻查未注销户口,支持者称双重国籍有利于大量引进华裔人才
ZH-000616-SYSTEM-REFERENCE-BERT,[UNK]双重国籍[UNK]让不良分子钻法律空子,外媒：中国严格取缔双重国籍彻查未注销户口
ZH-000616-REFERENCE-SYSTEM-BERT,外媒：中国严格取缔双重国籍彻查未注销户口,[UNK]双重国籍[UNK]让不良分子钻法律空子
ZH-000369-SYSTEM-REFERENCE-PG,信托公司风险监管指导意见引起业内震动,99号文震动全行业强迫信托加强风控
ZH-000369-REFERENCE-SYSTEM-PG,99号文震动全行业强迫信托加强风控,信托公司风险监管指导意见引起业内震动
ZH-000369-SYSTEM-REFERENCE-BERT,99号重点规范信托公司风险控制,99号文震动全行业强迫信托加强风控
ZH-000369-REFERENCE-SYSTEM-BERT,99号文震动全行业强迫信托加强风控,99号重点规范信托公司风险控制
ZH-000050-SYSTEM-REFERENCE-PG,2012年全国短信营收损失将达230亿美元,“微信系”快速崛起冲击传统电信业务
ZH-000050-REFERENCE-SYSTEM-PG,“微信系”快速崛起冲击传统电信业务,2012年全国短信营收损失将达230亿美元
ZH-000050-SYSTEM-REFERENCE-BERT,2012年全球短信营收损失将达230亿美元,“微信系”快速崛起冲击传统电信业务
ZH-000050-REFERENCE-SYSTEM-BERT,“微信系”快速崛起冲击传统电信业务,2012年全球短信营收损失将达230亿美元
ZH-000548-SYSTEM-REFERENCE-PG,新一轮投资高潮：2015之前到来,互联网6大创投赌博点搜索最具争议电商最疯狂
ZH-000548-REFERENCE-SYSTEM-PG,互联网6大创投赌博点搜索最具争议电商最疯狂,新一轮投资高潮：2015之前到来
ZH-000548-SYSTEM-REFERENCE-BERT,2015年互联网投资六大趋势,互联网6大创投赌博点搜索最具争议电商最疯狂
ZH-000548-REFERENCE-SYSTEM-BERT,互联网6大创投赌博点搜索最具争议电商最疯狂,2015年互联网投资六大趋势
ZH-000583-SYSTEM-REFERENCE-PG,湖南省政府签署行业自律公约座谈会,三一中联恩仇录：省长亲自出面调解矛盾仍难消除
ZH-000583-REFERENCE-SYSTEM-PG,三一中联恩仇录：省长亲自出面调解矛盾仍难消除,湖南省政府签署行业自律公约座谈会
ZH-000583-SYSTEM-REFERENCE-BERT,梁稳根与詹纯新的[UNK]门[UNK],三一中联恩仇录：省长亲自出面调解矛盾仍难消除
ZH-000583-REFERENCE-SYSTEM-BERT,三一中联恩仇录：省长亲自出面调解矛盾仍难消除,梁稳根与詹纯新的[UNK]门[UNK]
ZH-000424-SYSTEM-REFERENCE-PG,胃痉挛看病医生惊呆医生：同样的病,患者胃痉挛医生开两毛钱药方医院：还有更便宜的
ZH-000424-REFERENCE-SYSTEM-PG,患者胃痉挛医生开两毛钱药方医院：还有更便宜的,胃痉挛看病医生惊呆医生：同样的病
ZH-000424-SYSTEM-REFERENCE-BERT,医生开2毛药方治好胃痉挛医院：对症不能少,患者胃痉挛医生开两毛钱药方医院：还有更便宜的
ZH-000424-REFERENCE-SYSTEM-BERT,患者胃痉挛医生开两毛钱药方医院：还有更便宜的,医生开2毛药方治好胃痉挛医院：对症不能少
ZH-000470-SYSTEM-REFERENCE-PG,支付宝将停止所有线下pos业务,支付宝停止所有线下ｐｏｓ业务
ZH-000470-REFERENCE-SYSTEM-PG,支付宝停止所有线下ｐｏｓ业务,支付宝将停止所有线下pos业务
ZH-000470-SYSTEM-REFERENCE-BERT,支付宝停止所有线下pos业务,支付宝停止所有线下ｐｏｓ业务
ZH-000470-REFERENCE-SYSTEM-BERT,支付宝停止所有线下ｐｏｓ业务,支付宝停止所有线下pos业务
ZH-000723-SYSTEM-REFERENCE-PG,奶茶妹妹炒作团队浮出水面老师：我没被打,刘强东狗仔冲突利用完媒体过河拆桥？
ZH-000723-REFERENCE-SYSTEM-PG,刘强东狗仔冲突利用完媒体过河拆桥？,奶茶妹妹炒作团队浮出水面老师：我没被打
ZH-000723-SYSTEM-REFERENCE-BERT,[UNK]奶茶妹妹百万炒作团队浮出水面[UNK],刘强东狗仔冲突利用完媒体过河拆桥？
ZH-000723-REFERENCE-SYSTEM-BERT,刘强东狗仔冲突利用完媒体过河拆桥？,[UNK]奶茶妹妹百万炒作团队浮出水面[UNK]
ZH-000450-SYSTEM-REFERENCE-PG,上海一妇婴支付宝钱包添加关注医院,挂号查报告还能用医保沪一妇婴实现支付宝移动就诊
ZH-000450-REFERENCE-SYSTEM-PG,挂号查报告还能用医保沪一妇婴实现支付宝移动就诊,上海一妇婴支付宝钱包添加关注医院
ZH-000450-SYSTEM-REFERENCE-BERT,上海妇婴患者可用支付宝关注医院,挂号查报告还能用医保沪一妇婴实现支付宝移动就诊
ZH-000450-REFERENCE-SYSTEM-BERT,挂号查报告还能用医保沪一妇婴实现支付宝移动就诊,上海妇婴患者可用支付宝关注医院
ZH-000024-SYSTEM-REFERENCE-PG,山东长星董事长朱玉国付出沉重代价,山东富豪陷风电亏损泥潭濒临破产无力还60亿贷款
ZH-000024-REFERENCE-SYSTEM-PG,山东富豪陷风电亏损泥潭濒临破产无力还60亿贷款,山东长星董事长朱玉国付出沉重代价
ZH-000024-SYSTEM-REFERENCE-BERT,山东长星集团董事长朱玉国掌控的风电帝国已走到破产边缘,山东富豪陷风电亏损泥潭濒临破产无力还60亿贷款
ZH-000024-REFERENCE-SYSTEM-BERT,山东富豪陷风电亏损泥潭濒临破产无力还60亿贷款,山东长星集团董事长朱玉国掌控的风电帝国已走到破产边缘
ZH-000105-SYSTEM-REFERENCE-PG,人大代表建议取消征收社会抚养费,六位全国人大代表联名建议取消社会抚养费
ZH-000105-REFERENCE-SYSTEM-PG,六位全国人大代表联名建议取消社会抚养费,人大代表建议取消征收社会抚养费
ZH-000105-SYSTEM-REFERENCE-BERT,六名全国人大代表建议取消社会抚养费,六位全国人大代表联名建议取消社会抚养费
ZH-000105-REFERENCE-SYSTEM-BERT,六位全国人大代表联名建议取消社会抚养费,六名全国人大代表建议取消社会抚养费
ZH-000343-SYSTEM-REFERENCE-PG,福特11个月销量破百万首次跻身百万俱乐部,进入“后百万辆”时代福特赶考
ZH-000343-REFERENCE-SYSTEM-PG,进入“后百万辆”时代福特赶考,福特11个月销量破百万首次跻身百万俱乐部
ZH-000343-SYSTEM-REFERENCE-BERT,"福特跻身""""百万俱乐部""""",进入“后百万辆”时代福特赶考
ZH-000343-REFERENCE-SYSTEM-BERT,进入“后百万辆”时代福特赶考,"福特跻身""""百万俱乐部"""""
ZH-000089-SYSTEM-REFERENCE-PG,2012财年业绩预亏95.5亿美元,日系家电三巨头齐巨亏松下股价创37年新低
ZH-000089-REFERENCE-SYSTEM-PG,日系家电三巨头齐巨亏松下股价创37年新低,2012财年业绩预亏95.5亿美元
ZH-000089-SYSTEM-REFERENCE-BERT,松下63年来首次无分红,日系家电三巨头齐巨亏松下股价创37年新低
ZH-000089-REFERENCE-SYSTEM-BERT,日系家电三巨头齐巨亏松下股价创37年新低,松下63年来首次无分红
ZH-000346-SYSTEM-REFERENCE-PG,6月制造业pmi为50.2%创7个月新低,pmi降幅收窄预示经济筑底三季度有望展开弱反弹
ZH-000346-REFERENCE-SYSTEM-PG,pmi降幅收窄预示经济筑底三季度有望展开弱反弹,6月制造业pmi为50.2%创7个月新低
ZH-000346-SYSTEM-REFERENCE-BERT,6月制造业pmi为50.2%,pmi降幅收窄预示经济筑底三季度有望展开弱反弹
ZH-000346-REFERENCE-SYSTEM-BERT,pmi降幅收窄预示经济筑底三季度有望展开弱反弹,6月制造业pmi为50.2%
ZH-000367-SYSTEM-REFERENCE-PG,80后北京公务员吐槽月收入4530元,北京80后公务员超6成认为自己是低收入者
ZH-000367-REFERENCE-SYSTEM-PG,北京80后公务员超6成认为自己是低收入者,80后北京公务员吐槽月收入4530元
ZH-000367-SYSTEM-REFERENCE-BERT,调查称62.1%北京公务员认为低收入群体,北京80后公务员超6成认为自己是低收入者
ZH-000367-REFERENCE-SYSTEM-BERT,北京80后公务员超6成认为自己是低收入者,调查称62.1%北京公务员认为低收入群体
ZH-000123-SYSTEM-REFERENCE-PG,1岁9个月军军被撞成脑死亡军军停止心跳,广东：21个月大男婴遭车祸死亡捐出5个器官
ZH-000123-REFERENCE-SYSTEM-PG,广东：21个月大男婴遭车祸死亡捐出5个器官,1岁9个月军军被撞成脑死亡军军停止心跳
ZH-000123-SYSTEM-REFERENCE-BERT,9个月大男婴被撞成脑死亡捐献器官救人,广东：21个月大男婴遭车祸死亡捐出5个器官
ZH-000123-REFERENCE-SYSTEM-BERT,广东：21个月大男婴遭车祸死亡捐出5个器官,9个月大男婴被撞成脑死亡捐献器官救人
ZH-000279-SYSTEM-REFERENCE-PG,标普500指数成分股且市值第一苹果,苹果今1:7拆股利于提振中短期股价
ZH-000279-REFERENCE-SYSTEM-PG,苹果今1:7拆股利于提振中短期股价,标普500指数成分股且市值第一苹果
ZH-000279-SYSTEM-REFERENCE-BERT,苹果股价5年来首次低于100美元,苹果今1:7拆股利于提振中短期股价
ZH-000279-REFERENCE-SYSTEM-BERT,苹果今1:7拆股利于提振中短期股价,苹果股价5年来首次低于100美元
ZH-000577-SYSTEM-REFERENCE-PG,中国经济29日超美国成世界第一,观察：中国经济总量29日超美？专家称“不靠谱”
ZH-000577-REFERENCE-SYSTEM-PG,观察：中国经济总量29日超美？专家称“不靠谱”,中国经济29日超美国成世界第一
ZH-000577-SYSTEM-REFERENCE-BERT,中国经济总量29日超美成世界第一,观察：中国经济总量29日超美？专家称“不靠谱”
ZH-000577-REFERENCE-SYSTEM-BERT,观察：中国经济总量29日超美？专家称“不靠谱”,中国经济总量29日超美成世界第一
ZH-000433-SYSTEM-REFERENCE-PG,中国内地养老金替代率下降57.7%,内地养老金占工资比连降9年跌破国际警戒线
ZH-000433-REFERENCE-SYSTEM-PG,内地养老金占工资比连降9年跌破国际警戒线,中国内地养老金替代率下降57.7%
ZH-000433-SYSTEM-REFERENCE-BERT,世行组织建议：养老金替代率不低于70%,内地养老金占工资比连降9年跌破国际警戒线
ZH-000433-REFERENCE-SYSTEM-BERT,内地养老金占工资比连降9年跌破国际警戒线,世行组织建议：养老金替代率不低于70%
ZH-000285-SYSTEM-REFERENCE-PG,cvc入主俏江南cvc入主俏江南,cvc入主俏江南会否再被转手难料
ZH-000285-REFERENCE-SYSTEM-PG,cvc入主俏江南会否再被转手难料,cvc入主俏江南cvc入主俏江南
ZH-000285-SYSTEM-REFERENCE-BERT,cvc入主俏江南成最大股东,cvc入主俏江南会否再被转手难料
ZH-000285-REFERENCE-SYSTEM-BERT,cvc入主俏江南会否再被转手难料,cvc入主俏江南成最大股东
ZH-000192-SYSTEM-REFERENCE-PG,黄金投资前景短期堪忧几成业界共识,越跌越看空黄金投资10年来最悲观
ZH-000192-REFERENCE-SYSTEM-PG,越跌越看空黄金投资10年来最悲观,黄金投资前景短期堪忧几成业界共识
ZH-000192-SYSTEM-REFERENCE-BERT,黄金投资前景短期堪忧,越跌越看空黄金投资10年来最悲观
ZH-000192-REFERENCE-SYSTEM-BERT,越跌越看空黄金投资10年来最悲观,黄金投资前景短期堪忧
ZH-000036-SYSTEM-REFERENCE-PG,克莱斯勒杯黑马大赛暨真品格教育年会举行,徐小平：创业者要解放思想勇于做大
ZH-000036-REFERENCE-SYSTEM-PG,徐小平：创业者要解放思想勇于做大,克莱斯勒杯黑马大赛暨真品格教育年会举行
ZH-000036-SYSTEM-REFERENCE-BERT,徐小平：教育行业创业者要勇于上市,徐小平：创业者要解放思想勇于做大
ZH-000036-REFERENCE-SYSTEM-BERT,徐小平：创业者要解放思想勇于做大,徐小平：教育行业创业者要勇于上市
ZH-000241-SYSTEM-REFERENCE-PG,马云将持有恒生电子20.62%股份,马云33亿元收购恒生集团成为实际控制人
ZH-000241-REFERENCE-SYSTEM-PG,马云33亿元收购恒生集团成为实际控制人,马云将持有恒生电子20.62%股份
ZH-000241-SYSTEM-REFERENCE-BERT,马云成恒生电子第一大股东,马云33亿元收购恒生集团成为实际控制人
ZH-000241-REFERENCE-SYSTEM-BERT,马云33亿元收购恒生集团成为实际控制人,马云成恒生电子第一大股东
ZH-000246-SYSTEM-REFERENCE-PG,李克强：23次常务会议（20次在星期三）,23次常务会议透视李克强执政之道
ZH-000246-REFERENCE-SYSTEM-PG,23次常务会议透视李克强执政之道,李克强：23次常务会议（20次在星期三）
ZH-000246-SYSTEM-REFERENCE-BERT,李克强7个月23次国务院常务会议,23次常务会议透视李克强执政之道
ZH-000246-REFERENCE-SYSTEM-BERT,23次常务会议透视李克强执政之道,李克强7个月23次国务院常务会议
ZH-000380-SYSTEM-REFERENCE-PG,恒立上市公司会成为群星汇聚的舞台,恒立实业三旧主今何在?
ZH-000380-REFERENCE-SYSTEM-PG,恒立实业三旧主今何在?,恒立上市公司会成为群星汇聚的舞台
ZH-000380-SYSTEM-REFERENCE-BERT,恒立实业：三位资本大佬,恒立实业三旧主今何在?
ZH-000380-REFERENCE-SYSTEM-BERT,恒立实业三旧主今何在?,恒立实业：三位资本大佬
ZH-000469-SYSTEM-REFERENCE-PG,7天连锁酒店年底成为中国经济型酒店品牌,7天连锁酒店分店超1600家
ZH-000469-REFERENCE-SYSTEM-PG,7天连锁酒店分店超1600家,7天连锁酒店年底成为中国经济型酒店品牌
ZH-000469-SYSTEM-REFERENCE-BERT,7天连锁酒店一季度达1650家,7天连锁酒店分店超1600家
ZH-000469-REFERENCE-SYSTEM-BERT,7天连锁酒店分店超1600家,7天连锁酒店一季度达1650家
ZH-000427-SYSTEM-REFERENCE-PG,李克强：卡梅伦带给习近平主席的球衣,卡梅伦赠送习近平夫妇及李克强夫妇礼物曝光
ZH-000427-REFERENCE-SYSTEM-PG,卡梅伦赠送习近平夫妇及李克强夫妇礼物曝光,李克强：卡梅伦带给习近平主席的球衣
ZH-000427-SYSTEM-REFERENCE-BERT,卡梅伦送习近平彭丽媛手套,卡梅伦赠送习近平夫妇及李克强夫妇礼物曝光
ZH-000427-REFERENCE-SYSTEM-BERT,卡梅伦赠送习近平夫妇及李克强夫妇礼物曝光,卡梅伦送习近平彭丽媛手套
ZH-000336-SYSTEM-REFERENCE-PG,9岁幼童每周回家看望自己两次按月支付10万,男童状告亿万富翁父亲要求其每周回家2次
ZH-000336-REFERENCE-SYSTEM-PG,男童状告亿万富翁父亲要求其每周回家2次,9岁幼童每周回家看望自己两次按月支付10万
ZH-000336-SYSTEM-REFERENCE-BERT,9岁幼童状告父母要求每周回家看望两次,男童状告亿万富翁父亲要求其每周回家2次
ZH-000336-REFERENCE-SYSTEM-BERT,男童状告亿万富翁父亲要求其每周回家2次,9岁幼童状告父母要求每周回家看望两次
ZH-000119-SYSTEM-REFERENCE-PG,婚姻里最难解决的解决方案：婚姻里最难,金钱and沟通7大问题决定婚姻成败
ZH-000119-REFERENCE-SYSTEM-PG,金钱and沟通7大问题决定婚姻成败,婚姻里最难解决的解决方案：婚姻里最难
ZH-000119-SYSTEM-REFERENCE-BERT,婚姻里最难解决的7个问题,金钱and沟通7大问题决定婚姻成败
ZH-000119-REFERENCE-SYSTEM-BERT,金钱and沟通7大问题决定婚姻成败,婚姻里最难解决的7个问题
ZH-000607-SYSTEM-REFERENCE-PG,原农行副行长杨琨利益3000多万元,毛晓峰被查或揭银行政商腐败盖子并非无端个案
ZH-000607-REFERENCE-SYSTEM-PG,毛晓峰被查或揭银行政商腐败盖子并非无端个案,原农行副行长杨琨利益3000多万元
ZH-000607-SYSTEM-REFERENCE-BERT,毛晓峰协助调查或揭开银行界政商关系新盖子,毛晓峰被查或揭银行政商腐败盖子并非无端个案
ZH-000607-REFERENCE-SYSTEM-BERT,毛晓峰被查或揭银行政商腐败盖子并非无端个案,毛晓峰协助调查或揭开银行界政商关系新盖子
ZH-000077-SYSTEM-REFERENCE-PG,北京集成电路促进基金已就位规模约300亿,各地跟进国家集成电路大基金
ZH-000077-REFERENCE-SYSTEM-PG,各地跟进国家集成电路大基金,北京集成电路促进基金已就位规模约300亿
ZH-000077-SYSTEM-REFERENCE-BERT,国家大基金落地各地政府陆续跟进,各地跟进国家集成电路大基金
ZH-000077-REFERENCE-SYSTEM-BERT,各地跟进国家集成电路大基金,国家大基金落地各地政府陆续跟进
ZH-000511-SYSTEM-REFERENCE-PG,b2b的二手车销售流程：b2b的二手车销售,玩转o2o：2015年值得关注的“车”企潜力股
ZH-000511-REFERENCE-SYSTEM-PG,玩转o2o：2015年值得关注的“车”企潜力股,b2b的二手车销售流程：b2b的二手车销售
ZH-000511-SYSTEM-REFERENCE-BERT,优信拍、车蚂蚁：汽车生活服务平台,玩转o2o：2015年值得关注的“车”企潜力股
ZH-000511-REFERENCE-SYSTEM-BERT,玩转o2o：2015年值得关注的“车”企潜力股,优信拍、车蚂蚁：汽车生活服务平台
ZH-000669-SYSTEM-REFERENCE-PG,陈竺：医改已进入“深水区”各种体制性障碍躲不开,卫生部部长陈竺纵论医改：“再深的水也要趟”
ZH-000669-REFERENCE-SYSTEM-PG,卫生部部长陈竺纵论医改：“再深的水也要趟”,陈竺：医改已进入“深水区”各种体制性障碍躲不开
ZH-000669-SYSTEM-REFERENCE-BERT,陈竺：再深的水也要趟,卫生部部长陈竺纵论医改：“再深的水也要趟”
ZH-000669-REFERENCE-SYSTEM-BERT,卫生部部长陈竺纵论医改：“再深的水也要趟”,陈竺：再深的水也要趟
ZH-000551-SYSTEM-REFERENCE-PG,范马丁：赵白鸽和她的团队有足够信心,国际红会谈中国红会信任危机：改革需渐进
ZH-000551-REFERENCE-SYSTEM-PG,国际红会谈中国红会信任危机：改革需渐进,范马丁：赵白鸽和她的团队有足够信心
ZH-000551-SYSTEM-REFERENCE-BERT,红十字会官员：对赵白鸽有足够的信心,国际红会谈中国红会信任危机：改革需渐进
ZH-000551-REFERENCE-SYSTEM-BERT,国际红会谈中国红会信任危机：改革需渐进,红十字会官员：对赵白鸽有足够的信心
ZH-000595-SYSTEM-REFERENCE-PG,刘强东：京东价格战中继续祭出杀招,刘强东内部邮件：京东还将“继续干傻事”
ZH-000595-REFERENCE-SYSTEM-PG,刘强东内部邮件：京东还将“继续干傻事”,刘强东：京东价格战中继续祭出杀招
ZH-000595-SYSTEM-REFERENCE-BERT,刘强东内部邮件：每一位奋战在一线的兄弟,刘强东内部邮件：京东还将“继续干傻事”
ZH-000595-REFERENCE-SYSTEM-BERT,刘强东内部邮件：京东还将“继续干傻事”,刘强东内部邮件：每一位奋战在一线的兄弟
ZH-000385-SYSTEM-REFERENCE-PG,雷曼兄弟倒闭5周年：机构还是监管,雷曼倒闭5年全球金融体系发生了什么？
ZH-000385-REFERENCE-SYSTEM-PG,雷曼倒闭5年全球金融体系发生了什么？,雷曼兄弟倒闭5周年：机构还是监管
ZH-000385-SYSTEM-REFERENCE-BERT,雷曼兄弟倒闭5周年的启示,雷曼倒闭5年全球金融体系发生了什么？
ZH-000385-REFERENCE-SYSTEM-BERT,雷曼倒闭5年全球金融体系发生了什么？,雷曼兄弟倒闭5周年的启示
ZH-000497-SYSTEM-REFERENCE-PG,中国大妈的中国大妈：中国经济走向房价,怪现状：丈母娘决定房价中国经济走向她说了算
ZH-000497-REFERENCE-SYSTEM-PG,怪现状：丈母娘决定房价中国经济走向她说了算,中国大妈的中国大妈：中国经济走向房价
ZH-000497-SYSTEM-REFERENCE-BERT,[UNK]丈母娘[UNK]的中国女人,怪现状：丈母娘决定房价中国经济走向她说了算
ZH-000497-REFERENCE-SYSTEM-BERT,怪现状：丈母娘决定房价中国经济走向她说了算,[UNK]丈母娘[UNK]的中国女人
ZH-000624-SYSTEM-REFERENCE-PG,央行货币政策委员会四季度例会召开,央行货币政策例会表述有七处变化
ZH-000624-REFERENCE-SYSTEM-PG,央行货币政策例会表述有七处变化,央行货币政策委员会四季度例会召开
ZH-000624-SYSTEM-REFERENCE-BERT,央行四季度例会出现多处变化,央行货币政策例会表述有七处变化
ZH-000624-REFERENCE-SYSTEM-BERT,央行货币政策例会表述有七处变化,央行四季度例会出现多处变化
ZH-000409-SYSTEM-REFERENCE-PG,8岁女孩患精神疾病女儿抓屎吃也不管,女童出生后被扔猪圈生活8年
ZH-000409-REFERENCE-SYSTEM-PG,女童出生后被扔猪圈生活8年,8岁女孩患精神疾病女儿抓屎吃也不管
ZH-000409-SYSTEM-REFERENCE-BERT,女童出生后被扔猪圈生活8年体重仅7公斤,女童出生后被扔猪圈生活8年
ZH-000409-REFERENCE-SYSTEM-BERT,女童出生后被扔猪圈生活8年,女童出生后被扔猪圈生活8年体重仅7公斤
ZH-000668-SYSTEM-REFERENCE-PG,商谈：高铁换大米是大米赚了我们为什么买卖,为什么要向泰国总理英拉推销中国高铁技术？
ZH-000668-REFERENCE-SYSTEM-PG,为什么要向泰国总理英拉推销中国高铁技术？,商谈：高铁换大米是大米赚了我们为什么买卖
ZH-000668-SYSTEM-REFERENCE-BERT,高铁换来大米是否值钱？,为什么要向泰国总理英拉推销中国高铁技术？
ZH-000668-REFERENCE-SYSTEM-BERT,为什么要向泰国总理英拉推销中国高铁技术？,高铁换来大米是否值钱？
ZH-000493-SYSTEM-REFERENCE-PG,史玉柱：悟性和勤奋能吃苦是个“胆小鬼”,史玉柱：在中国做企业太高调麻烦多‘游戏大观
ZH-000493-REFERENCE-SYSTEM-PG,史玉柱：在中国做企业太高调麻烦多‘游戏大观,史玉柱：悟性和勤奋能吃苦是个“胆小鬼”
ZH-000493-SYSTEM-REFERENCE-BERT,史玉柱：中国做企业太高调了麻烦事多,史玉柱：在中国做企业太高调麻烦多‘游戏大观
ZH-000493-REFERENCE-SYSTEM-BERT,史玉柱：在中国做企业太高调麻烦多‘游戏大观,史玉柱：中国做企业太高调了麻烦事多
ZH-000070-SYSTEM-REFERENCE-PG,俄罗斯明年年底外储只剩1000亿美元,四千亿美元？俄罗斯的可用外储已快耗尽
ZH-000070-REFERENCE-SYSTEM-PG,四千亿美元？俄罗斯的可用外储已快耗尽,俄罗斯明年年底外储只剩1000亿美元
ZH-000070-SYSTEM-REFERENCE-BERT,俄罗斯外储缩水千亿美元,四千亿美元？俄罗斯的可用外储已快耗尽
