id,text1,text2
ES-2533-TRAP-SAME,"así que sonríe hasta la náusea y delega en la maestra para que pegue a los niños.
hay opinadores que, según varios lectores, desbordan con sus descalificaciones los límites fijados en el ‘libro de estilo’","hay opinadores que, según varios lectores, desbordan con sus descalificaciones los límites fijados en el ‘libro de estilo’"
ES-991-TRAP-SAME,"hay que evitar que barcelona sea una ciudad dormitorio sin comercios”, apunta el presidente de pimec.
seis instituciones económicas de la ciudad consultadas reclaman a la alcaldesa medidas para garantizar el orden",seis instituciones económicas de la ciudad consultadas reclaman a la alcaldesa medidas para garantizar el orden
ES-2395-TRAP-SAME,"a veces, todo a la vez.
el cantante puertorriqueño ofrece un concierto sin tregua en la primera jornada del festival río babel en madrid",el cantante puertorriqueño ofrece un concierto sin tregua en la primera jornada del festival río babel en madrid
ES-9976-TRAP-SAME,"y el de españa, de momento, está como mínimo en entredicho”, añade esa fuente.
bruselas alerta de que el país puede descolgarse del motor europeo si persiste la parálisis",bruselas alerta de que el país puede descolgarse del motor europeo si persiste la parálisis
ES-3368-TRAP-SAME,"en un alentador requiebro del destino, turing va a ser el nuevo rostro del billete de 50 libras (esterlinas, no de las de facebook).
alan turing será el rostro de “la divisa de las élites corruptas”",alan turing será el rostro de “la divisa de las élites corruptas”
ES-8762-TRAP-SAME,"el prefecto de la congregación para la doctrina de la fe, el español luis ladaria, desautorizó su contenido.
los obispos debatirán cuestiones como el celibato, la ordenación de las mujeres y la homosexualidad pese a las advertencias de la santa sede","los obispos debatirán cuestiones como el celibato, la ordenación de las mujeres y la homosexualidad pese a las advertencias de la santa sede"
ES-249-TRAP-SAME,"un amor “que quita el aliento, pero que también lo regala”.
su anfitriona nacional, theresa may, es un cadáver político y él la desprecia criticando abiertamente su gestión.
ni siquiera van a tener un encuentro bilateral","su anfitriona nacional, theresa may, es un cadáver político y él la desprecia criticando abiertamente su gestión.
ni siquiera van a tener un encuentro bilateral"
ES-7150-TRAP-SAME,"no es cualquier cosa"".
las pruebas del monarca emérito se encuentran “en la normalidad”",las pruebas del monarca emérito se encuentran “en la normalidad”
ES-2457-TRAP-SAME,"la vertiente vaquera la cubre 'párpados pintados'.
la banda madrileña celebra sus 40 años revitalizando el repertorio con las canciones de un nuevo álbum, ‘mi paraíso’","la banda madrileña celebra sus 40 años revitalizando el repertorio con las canciones de un nuevo álbum, ‘mi paraíso’"
ES-5039-TRAP-SAME,"el suceso se produjo el domingo en la concurrida plataforma de observación de la galería de arte contemporáneo.
el atacante, de 17 años, fue detenido y se enfrenta a una acusación de intento de asesinato","el atacante, de 17 años, fue detenido y se enfrenta a una acusación de intento de asesinato"
ES-5368_10735-TRAP-DIFFERENT,"el intérprete de ‘leaving las vegas’ confiesa que fue jugando al monopoly con su amigo cuando le planteó que se iniciara en el mundo de la interpretación, aunque él quería ser músico","una uruguaya se atrinchera con su hija en la legación en barcelona para evitar entregarla al padre, como dicta una juez"
ES-9014_10795-TRAP-DIFFERENT,"¡sobran filólogas y filósofas, menos hannah arendt y más 'madame' curie!",la expresidenta regional está imputada por una adjudicación irregular a un donante del partido
ES-818_11602-TRAP-DIFFERENT,the traffickers apparently made so much money from selling cocaine that they chose to buy new clothes instead of washing old ones,"este modelo de la marca aukey atesora una nota promedio de 4,3 estrellas sobre 5 y un 90% de opiniones positivas"
ES-6700_7602-TRAP-DIFFERENT,la ministra maroto confía en que los turoperadores no recurran el concurso y los viajes del imserso se puedan contratar ya en septiembre,buscar un grupo de referencia adecuado no solo nos hace más feliz sino que también ayuda a alcanzar el éxito
ES-1427_7408-TRAP-DIFFERENT,"psoe, nueva canarias, sí podemos y agrupación socialista gomera presentan los ejes del futuro gobierno del archipiélago",la autora de 'los felices cuarenta' y colaboradora de el país ha fallecido a los 90 años
ES-3744_5228-TRAP-DIFFERENT,"en ‘david y olivia.
desnudo en escocia’, una pareja de actores, un jeep y unos prados y colinas bastan para entretener al personal.
y talento, claro.","bruselas sostiene que españa, a la que ha denunciado ante el tribunal europeo, ""va en la buena dirección"" con la eliminación de las captaciones"
ES-12512_974-TRAP-DIFFERENT,"la propuesta del festival in-edit, con 51 títulos, hasta el domingo, es realmente abundante y diversificada",la formación independentista ha saboreado las mieles de un triunfo extraordinario en el reciente ciclo electoral
ES-680_648-TRAP-DIFFERENT,"cristina ordovás está acusada de apropiarse de la obra 'anna sofia, condesa de carnarvon', valorada en unos 165.000 euros","si, por ejemplo, has ido a bares en los que había una mezcla de abuelos, padres que iban a tomar el vermut y gente joven"
ES-10013_3698-TRAP-DIFFERENT,el tribunal le impone una multa de 13.800 euros y lo absuelve de los delitos contra la integridad moral y atentado,"mariam cuenca, excatequista abulense convertida tras una crisis de fe, fue la primera musulmana que apareció en la ciudad y fundó un templo islámico en 2005"
ES-7521_1513-TRAP-DIFFERENT,"la escritora canadiense y el autor británico de origen indio compiten por el galardón, que será entregado el 14 de octubre","la batalla sobre el futuro liderazgo de los socialistas valencianos está abierta y, en ese contexto, puig vino a insinuar hace unos días que aún no ha decidido si volverá presentarse"
ES-8936_5139-TRAP-DIFFERENT,cs confía en desgastar al líder socialista con la sentencia al 'procés',"en vez de seguir dependiendo de donantes externos, los países tienen que asumir el control de sus programas de inmunización"
ES-8922_1106-TRAP-DIFFERENT,las autoridades locales decretaron el cierre de instituciones y movilizan a un centenar de personas al refugio de la capital,el politólogo y periodista estadounidense david rieff actualiza su libro 'una cama por una noche' en el que mantiene su dura crítica al sistema de ayuda humanitaria
ES-5861_527-TRAP-DIFFERENT,"hay que ayudar a los festivales de música y, como ocurrió con bayreuth, hay que tender a objetivar e institucionalizar su gestión","el psc, la coalición guanyem-esquerra y los comunes negocian una alternativa a albiol"
ES-420_9217-TRAP-DIFFERENT,los populares tendrán un encuentro esta tarde con los de santiago abascal,las incertidumbres políticas estrechan el margen de reacción ante los nuevos riesgos que nos acechan
ES-10377_13232-TRAP-DIFFERENT,"un comité de expertos entrega a la onu un análisis sobre el riesgo de una emergencia sanitaria global y qué hay que hacer para prevenirla. ¿
la mayor amenaza?
una gripe masiva y mortal",un total de 4.500 agentes de policía nacional y guardia civil garantizarán la seguridad en la jornada electoral junto a 8.000 'mossos'
ES-11262_6561-TRAP-DIFFERENT,los tres partidos critican el aplazamiento de las comisiones previas al plenario de octubre,"el actor, recientemente separado de katie holmes, responde a los ataques contra sela vave y afirma: ""es mi artista.
le advertí de que pasaría.
existe un doble rasero cuando se trata de mujeres"""
ES-1641_446-TRAP-DIFFERENT,"cayetano pasó muy discreto con el mejor lote, y toñete solo cortó una oreja",el evento dará comienzo a las 12 del mediodía y cualquier ciudadano es bienvenido a participar
ES-333_10909-TRAP-DIFFERENT,"estas tabletas tienen diseños resistentes, 'apps' adecuadas para niños y sistemas de control parental","el documento dirigido al fiscal de “delitos de odio” describe el ""hostigamiento"" a los miembros de ciudadanos"
ES-7035_10379-TRAP-DIFFERENT,"carlos posadas, chef de tatel, prepara uno de los postres favoritos del jugador de baloncesto pau gasol.",un grupo de científicos investiga la vida marina en una cápsula minúscula y movible en las profundidades de la polinesia
ES-9472_2159-TRAP-DIFFERENT,en la frustración de un gobierno de socialistas con comunistas sorprende que los cinco meses de forcejeo no hayan levantado una gran escandalera entre dirigentes de las derechas y sus portavoces mediáticos,viñeta de el roto del 3 de julio de 2019
ES-12770_4623-TRAP-DIFFERENT,"ante un fallo operativo del calibre del cometido en culiacán, son los jefes políticos los que deben asumir públicamente las responsabilidades que correspondan",una miniserie dirigida por la socióloga lorena crusellas tiene como objetivo promover la salud y las habilidades sociales en niños de 3 a 6 años
ES-7896_6660-TRAP-DIFFERENT,"el líder del pp clausura la inauguración del curso político en galicia y el presidente de la xunta se compromete a apoyarlo ""más que nunca""",los lanzamientos llegan después de que corea del sur haya roto el pacto para compartir con japón información de inteligencia militar sobre el norte
ES-157_13065-TRAP-DIFFERENT,la dirección nacionalista se decanta por reeditar su acuerdo con los socialistas en las instituciones vascas,"la antropóloga y educadora colombiana dio luz a la familia colombiana, sus orígenes, y las pautas para entender su comportamiento."
ES-9560_5245-TRAP-DIFFERENT,'los cielos cabizbajos' se publicará el próximo 27 de septiembre,es curioso cómo las circunstancias pueden transformar totalmente un lugar
ES-1857_10180-TRAP-DIFFERENT,el día más caluroso de la ola de calor extremo no amedrenta a los corredores en madrid,"while employment is growing in aggregate terms, there is a lot of instability due to the high number of temporary positions"
ES-12800_2325-TRAP-DIFFERENT,"""¿te rompo el brazo o una costilla?"",
le dijo el exconcursante de gran hermano a su expareja durante una paliza, según el relato de la acusación pública","la policía lo detuvo tras escapar de la prisión, en bolivia, cuando iba a fugarse a perú"
ES-6570_10288-TRAP-DIFFERENT,"instagram prohíbe cualquier anuncio que promueva el uso, la venta o el intercambio de pistolas y otras herramientas","el odio ya no está en los cimientos de la sociedad.
españa ya no odia a españa"
ES-3523_7376-TRAP-DIFFERENT,"the sports champion bought the vessel in 2016, and has regularly used it to sail around mallorca, ibiza and formentera in the balearic islands","los jóvenes utilizan principalmente las redes sociales, los juegos 'online' y la visualización de vídeos y series"
ES-7683_146-TRAP-DIFFERENT,growing political uncertainty in the united kingdom has pushed acting prime minister pedro sánchez to call his ministers to an extraordinary meeting this thursday,"siempre se conoció como “el prado oculto” al conjunto de obras no expuestas que duermen en los depósitos del edificio villanueva.
pero hay otro museo escondido.
kilómetros de conductos, pasadizos, cables, pasarelas, escalinatas, calderas…, un paisaje entre la ciencia-ficción y la arqueología desde donde se controlan la seguridad y el mantenimiento del museo."
ES-9542_13445-TRAP-DIFFERENT,"la oposición califica esta medida como, “producto de que hay dos gobiernos en uno”","es ingeniosa y encomiable, pero apuesta por una lectura política que quizá le viene grande.
y sus anhelos acaban siendo mayores que su trascendencia real"
