id,text1,text2
TR-8792-TRAP-SAME,"haftasında cumartesi günü yine sahasında real betis'e karşı oynayacak.
i̇spanya 1.
futbol ligi'nin (la liga) 11.
haftasında real madrid sahasında oynadığı maçta leganes'i 5-0 yendi.","i̇spanya 1.
futbol ligi'nin (la liga) 11.
haftasında real madrid sahasında oynadığı maçta leganes'i 5-0 yendi."
TR-3777-TRAP-SAME,"intel'in akıllı telefon-modem çipleri bölümünün değeri 1 milyar dolar civarında tahmin ediliyor.
apple, intel`in akıllı telefon-modem çipleri birimini satın almak için görüşmeler yürütüyor.","apple, intel`in akıllı telefon-modem çipleri birimini satın almak için görüşmeler yürütüyor."
TR-1787-TRAP-SAME,"çünkü biz cumhur ittifakı ve i̇bb başkan adayı binali yıldırım tamamen artıdır.
i̇stanbul seçimleri arefesinde cemaatler oylarının rengini açıklamaya başladı.
i̇smailağa cemaati de 'allah teâlâ’ya vereceğimiz hesabı düşünerek oyumuz binali yıldırım'adır' duyurusu yaptı.","i̇stanbul seçimleri arefesinde cemaatler oylarının rengini açıklamaya başladı.
i̇smailağa cemaati de 'allah teâlâ’ya vereceğimiz hesabı düşünerek oyumuz binali yıldırım'adır' duyurusu yaptı."
TR-11432-TRAP-SAME,"thy avrupa ligi'nde 7.
basketbol thy avrupa ligi'nde türkiye'yi temsil eden fenerbahçe beko ve anadolu efes, haftayı galibiyetle kapattı.","basketbol thy avrupa ligi'nde türkiye'yi temsil eden fenerbahçe beko ve anadolu efes, haftayı galibiyetle kapattı."
TR-4811-TRAP-SAME,"2019yılında aöf yaz okulu sınavı 14-15 eylül 2019'da yapılacak.
aöf öğrencileri, yaz okulu sınav tarihleri araştırmaya başladı.
bu sene ilk defa uygulanan yaz okulu eğitimleri devam ederken aöf yaz okulu sınav tarihleri de açıklandı.
2019yılında aöf yaz okulu sınavı 14-15 eylül 2019'da yapılacak.","aöf öğrencileri, yaz okulu sınav tarihleri araştırmaya başladı.
bu sene ilk defa uygulanan yaz okulu eğitimleri devam ederken aöf yaz okulu sınav tarihleri de açıklandı.
2019yılında aöf yaz okulu sınavı 14-15 eylül 2019'da yapılacak."
TR-2182-TRAP-SAME,"genel başkanı yardımcısı ünal, ""uğur dündar isminin de binali yıldırım tarafından bu açık desteği nedeniyle önerildiğini"" söyledi.
ak parti genel başkanı yardımcısı mahir ünal, i̇stanbul adaylarının televizyon münazarasının öncesindeki bir otel görüşmesi ekseninde dönen tartışmalara ilişkin konuşarak ""ahlaki değil"" değerlendirmesini yaptı.","ak parti genel başkanı yardımcısı mahir ünal, i̇stanbul adaylarının televizyon münazarasının öncesindeki bir otel görüşmesi ekseninde dönen tartışmalara ilişkin konuşarak ""ahlaki değil"" değerlendirmesini yaptı."
TR-8164_4802-TRAP-DIFFERENT,"dışişleri bakanlığı sözcüsü aksoy, rum kesimi'ne doğu akdeniz'deki hidrokarbon arama faaliyetleri üzerinden tepki gösterdi, ""türk kıta sahanlığında arama yapılmayacağı konusunda uyarıyoruz"" dedi.","eğitim hayatına açık üniversiteden devam eden öğrenciler aöf yeni kayıtlar ve aöf kayıt yenileme işlemleri ne zaman sorularının yanıtını arıyor.
2019-2020 eğitim yılı içinde ilk kez aöf'e kayıt yaptıracak öğrenciler için kayıt işlemlerini 02 eylül 2019 pazartesi günü başlayacak 13 eylül 2019 cuma günü sona erecek"
TR-12215_7958-TRAP-DIFFERENT,"vahap munyar'ın istifasının ardından hürriyet gazetesinin yeni genel yayın yönetmeni ahmet hakan oldu.
ahmet hakan kendisinin genel yayın yönetmeni olacağına dair çıkan haberlere ilişkin ""adım geçiyor ama beni henüz kimse aramadı"" demişti.","payitaht abdülhamid dizisi 90.
yeni bölümüyle 27 eylül 2019 cuma akşamı trt 1'de olacak.
payitaht abdülhamid'in bu hafta yayınlanacak son bölümünde neler yaşanacak?"
TR-8072_12152-TRAP-DIFFERENT,"cumhurbaşkanı yardımcısı fuat oktay, kıbrıs barış harekatı sonrası kapatılan maraş bölgesine ilişkin ""kapalı maraş, tarihi belgeler ışığında hakkaniyetli bir şekilde malların iadesi sağlanarak kullanıma açılacaktır.""
dedi.","i̇yi̇ parti genel başkanı meral akşener, mecliste partisinin grup toplantısında gündeme ilişkin açıklamalarda bulundu."
TR-4537_6665-TRAP-DIFFERENT,"hakkari'de pkk ve diğer terör örgütlerle mücadele kapsamında çukurca, şemdinli, yüksekova ve derecik ilçeleri sınırındaki 5 bölgede özel güvenlik bölgesi ilan edildi.","elimi bırakma dizisi 48.
yeni bölümüyle 6 ekim 2019 pazar akşamı trt 1'de olacak.
elimi bırakma'nın bu hafta yayınlanacak son bölümünde neler yaşanacak?"
TR-6905_5893-TRAP-DIFFERENT,"merkez bankası para kurulu politikası, bugünkü toplantısında aldığı kararları açıkladı.
toplantıda, politika faizi 625 baz puan artışla yüzde 17,75'ten yüzde 24'e yükseltildi.","antalya’nın kaş ilçesi sınırlarında bulunan ünlü patara kumsalında, yavru caretta caretta deniz kaplumbağaları denizle buluşturuldu.
kaş kaymakamı ulaş akhan ve belediye başkanı mutlu ulutaş, yavruların yolculuğunda hazır bulundu."
TR-4801_438-TRAP-DIFFERENT,trabzon’un araklı ilçesinde 18 haziran 2019 tarihinde yaşanan sel felaketinde hayvanları telef olan orman köylülerine orman genel müdürlüğü tarafından yapılan yardımlar sahiplerini buldu.,i̇stanbul'da fatih sultan mehmet köprüsü’nde dün başlayan bakım ve onarım çalışmaları sebebiyle bugün de trafik yoğunluğu oluştu.
TR-2961_765-TRAP-DIFFERENT,"fenerbahçe'den napoli'ye rekor bir ücretle transfer olan eljif elmas, ""cristiano ronaldo gibi bir isimle karşılaşacak olmak beni korkutmuyor.""
dedi.","gaziantep-adana otobanında seyir halindeyken tekeri patlayan otomobil takla attı.
araçta bulunan 8 kişi yaralandı."
TR-8511_11903-TRAP-DIFFERENT,"bu gece yarısından itibaren geçerli olmak üzere motorinin litre fiyatında 12 kuruş, benzinin litre fiyatında ise 35 kuruş zam yapıldı.","cumhurbaşkanı recep tayyip erdoğan, ankara i̇lahiyat'ın 70.
yılı kutlama töreninde son dakika açıklamalar yaptı.
erdoğan, ilk defa şimdi açıklıyorum deyip ""bağdadi'nin hanımını da yakaladık"" açıklaması yaptı."
TR-1509_9524-TRAP-DIFFERENT,seçimlerde oy kullanmak isteyen hasta ve engelli vatandaşların yardımına sağlık ekipleri yetişti.,"9 eylül'de okullar açıldı ve milyonlarca öğrenci 2019-2020 eğitim yılına başladı.
zorlu bir eğitim senesi geçirecek öğrenciler bu yıl ilk kez uygulanacak olan ara tatiller ne zaman sorusunu araştırıyor.
bu sene ilk ara tatil 18-22 kasım arasında yapılacak.
haftasonları ile birlikte öğrenciler toplam 9 gün ara tatil yapacak."
TR-8516_3004-TRAP-DIFFERENT,"benim tatlı yalanım dizisi 14.
yeni bölüm 2.
fragmanı yayınlandı.
benim tatlı yalanım 14.
yeni bölümüyle 19 eylül 2019 perşembe akşamı star'da olacak.
benim tatlı yalanım'ın bu hafta yayınlanacak son bölümünde neler yaşanacak?","uluslararası şampiyonlar kupası'nda atletico madrid, real madrid'i 7-3 yenerken fenerbahçe'nin transfer gündeminde yer alan diego costa'nın 4 gol birden atmasının ardından sarı-lacivertliler adeta yıkıldı."
TR-9697_7001-TRAP-DIFFERENT,"nato savunma bakanları toplantısına katılan milli savunma bakanı hulusi akar, terör örgütü ypg'nin yanında saf tutan ülkelerin temsilcilerine asker selamı yolladı.","brent petrolün varil fiyatı uluslararası piyasalarda 62,28 dolardan işlem görüyor."
TR-484_1518-TRAP-DIFFERENT,"hindistan dışişleri bakanı subrahmanyam jaishankar, s-400'lerin hindistan'ın ulusal çıkarı olduğunu ifade etti.
hindistan medyasındaki haberlere göre, jaishankar'ın s-400 füze sistemleriyle ilgili, ""biz, milli menfaatlerimize uygun olanı yapacağız"" değerlendirmesinde bulundu.",adana'da 20 yaşındaki genç namus meselesi yüzünden tartıştığı 16 yaşındaki kız kardeşini bıçakla boğazını keserek öldürdü.
TR-6996_12163-TRAP-DIFFERENT,merkez bankası’nın resmi rezerv varlıkları ağustos’ta bir önceki aya göre yüzde 2.2 artışla 101.6 milyar dolara yükseldi.,"terör suçlarının ortaya çıkarılmasına veya delillerin ele geçirilmesine ya da suç faillerinin yakalanmasına yardımcı olanlara para ödülü verilmesine dair i̇çişleri bakanlığı yönetmeliği, resmi gazete'de yayımlandı."
TR-9_6372-TRAP-DIFFERENT,"muğla’nın marmaris ilçesinde içinde iki kişinin bulunduğu özel teknenin motoru arıza yapınca sürüklenmeye başladı.
yapılan çağrı sonrası tekne ve içindeki iki kişi sahil güvenlik ekipleri tarafından kurtarıldı.","osmaniye'nin kadirli ilçesinde, yol kontrolü yapan jandarmaya direnip cumhurbaşkanı recep tayyip erdoğan'a hakarette bulunduğu iddia edilen muhtar ile yanındaki arkadaşı tutuklandı."
TR-8733_1291-TRAP-DIFFERENT,"hazine ve maliye bakanı berat albayrak açıklamalarda bulundu.
albayrak ""tüm tehditlere ve yaptırımlara rağmen hedefimize adım adım ilerliyoruz.""
dedi.","ak parti grup başkanvekili mehmet muş, sporda şiddet ve düzensizlikle etkin mücadele amacıyla tbmm başkanlığına kanun teklifi sunduklarını açıkladı."
TR-7894_5217-TRAP-DIFFERENT,"garanti bbva mortgage genel müdürü murat atay, ""faizlerdeki düşüşle birlikte konut zammı da gündeme gelecektir.
o nedenle kendisi için uygun evi bulanların, beklememesi gerektiğini düşünüyorum.
konut almanın tam zamanı.""
dedi.","beren saat'in son günlerde şarkıcı kenan doğulu ile olan evliliğinde kara bulutlar dolanıyor.
hatta çiftin gizlice boşandıklarını söyleyenler bile var.
i̇ki taraftan henüz resmi bir açıklama gelmese de ortaya atılan bir iddia ve fotoğraf günün konusu oldu."
TR-2126_10381-TRAP-DIFFERENT,"i̇stanbul’un dört bir yanında metro, tramvay, füniküler olmak üzere 17 farklı raylı sistem hattında çalışmalar sürüyor.
toplam 221,7 kilometre uzunluğa sahip bu hatlardan 13’ü i̇stanbul büyükşehir belediyesi, 4’ü ise ulaştırma ve altyapı bakanlığı tarafından yapılıyor.
uluslararası toplu taşımacılar birliği’nin (uitp) verilerine göre bu özelliğiyle i̇stanbul, aynı anda en fazla raylı sistem hattının yapıldığı şehirler sıralamasında dünyada birinci sırada yer alıyor.","29 ekim cumhuriyet bayramı'na sayılı günler kaldı.
2019 yılında cumhuriyet'in 96.
yıllı kutlanacak ve 29 ekim resmi tatil olacak.
peki 29 ekim tatili ne zaman başlar, 28 ekim pazartesi günü okullar yarım gün mü, öğleden sonra okul var mı?
28 ekim pazartesi öğleden sonra tatil olacak.
çalışanlar ise 28 ekim'de izin kullanıp 4 gün tatil yapabilecek."
TR-10805_10012-TRAP-DIFFERENT,"habertürk'te tek'e tek programında sunuculuk ve aynı yayın grubunda yazarlık yapan fatih altaylı, türkiye ve abd arasında dün akşam saatlerinde varılan anlaşmada kafasına takılan bir soruyu köşesine taşıdı.","galatasaray, uefa şampiyonlar ligi a grubu 3.
maçında sahasında karşılaştığı real madrid’e 1-0’lık skorla mağlup olunca maç sonrası ahmet çakar'ın attığı tweet sosyal medyayı salladı."
TR-9259_3576-TRAP-DIFFERENT,"i̇çerisinde birçok banka telefon şirketlerinin bulunduğu türkiye merkezli sitelere siber saldırı yapıldı.
bu yüzden de bazı sitelerde erişimde büyük sorun oluştu.
saldırılara ilişkin türk telekom ve garanti bankası'ndan son dakika açıklaması yapıldı.","portekiz medyası, falcao'nun galatasaray’dan 3 senelik mukavele istediğini yazarken tecrübeli golcü, yıllık 6 milyon euro garanti maaş talep etti."
TR-5846_10855-TRAP-DIFFERENT,"kütahya'nın tavşanlı ilçesinde yapılan arkeolojik kazılar ile ilçenin tarihine ışık tutuluyor.
çardaklı mahallesi’nde bulunan höyükteki araştırmalar, ilçenin geçmişini gün yüzüne çıkarıyor.","fenerbahçe'de sakatlığı bulunan alman yıldız max kruse, pazar günü oynanacak yukatel denizlispor maçında forma giyemeyecek."
TR-2214_10559-TRAP-DIFFERENT,borsa i̇stanbul kıymetli madenler ve kıymetli taşlar piyasası'nda (kmktp) standart altının kilogramı 254 bin liraya geriledi.,"i̇stanbul büyükşehir belediyesi'nden dikkat çeken bir açıklama geldi.
i̇bb'den yapılan açıklamada 18 ekim cuma günü metro kullanımında rekor kırıldığı belirtildi."
TR-12221_8346-TRAP-DIFFERENT,"benim adım melek dizisi 7.
yeni bölümüyle 6 kasım 2019 çarşamba akşamı trt 1'de olacak.
benim adım melek'in bu hafta yayınlanacak son bölümünde neler yaşanacak?","galatasaray, uefa şampiyonlar ligi a grubu ilk maçında bu akşam belçika temsilcisi club brugge'a konuk oluyor.
saat 19:55'teki club brugge galatasaray maçı bein sports 1'den naklen ekranlarda olacak."
TR-4607_3117-TRAP-DIFFERENT,bursa'nın gemlik ilçesinde bir ikamette çıkan yangın yan binalara sıçramadan söndürüldü.,abd başkanı donald trump'ın üç gün önce washington'da katıldığı bir etkinlikte kendisiyle alay edilen sahte bir başkanlık forsu önünde konuşma yaptığı ortaya çıktı.
TR-3356_11956-TRAP-DIFFERENT,"abd'de 32 ay hapis yatan ve dün türkiye'ye dönen eski halk bankası genel müdür yardımcısı hakan atilla'yı kaleme alan abdülkadir selvi, bugünkü köşesinde 17 25 aralık operasyonundaki abd-fetö ortaklığını bir kez daha gündeme getirdi.","basit et yemekleri arayanlar için sim sim kebabı tarifi haberimizde.
2 kişilik porsiyona göre hazırladığımız basit bir et yemeği olan sim sim kebabı tarifiyle kolayca yemek yapabilir ve ailenize lezzet şölen yaşatabilirsiniz."
TR-7849_2594-TRAP-DIFFERENT,"doğu akdeniz'de doğal gaz tartışmalarının devam ettiği bir dönemde stratejik görevleri yapabilen 'akıncı i̇nsansız hava aracı'nın tanıtımın yapılması, rum medyasının da ilgisini çekti","rusya genelkurmay başkanlığı ana harekat dairesi başkanı sergey rudskoy, abd'nin fırat'ın doğusunda petrol sahalarını yağmaladığını, petrol kaçakçılığı karşılında kürt ve araplara silah yardımı yaptığını söyledi."
TR-4336_4441-TRAP-DIFFERENT,"ak partili eski ekonomi bakanı ali babacan'ın kuracağı partide yer alacağı öne sürülen eski hdp milletvekilleri altan tan ve ufuk uras, iddialarla ilgili açıklama yaptı.","fenerbahçe, medipol başakşehir ile yollarını ayıran mevlüt erdinç ile 2 yıllık anlaşma sağladı.
mevlüt erdinç, fenerbahçe için sağlık kontrolünden geçti."
