id,text1,text2
ID-23518-TRAP-SAME,"moojen itu sudah banyak mengalami perubahan .
sejumlah pemerhati bangunan tua menelusuri kawasan menteng , jakarta pusat .
banyak bangunan tua yang tak sesuai dengan bentuk aslinya .
","sejumlah pemerhati bangunan tua menelusuri kawasan menteng , jakarta pusat .
banyak bangunan tua yang tak sesuai dengan bentuk aslinya .
"
ID-23678-TRAP-SAME,"untuk itulah , pemerintah didesak segera mengambil langkah strategis untuk mengatasi masalah tersebut .
arus mudik menjelang hari raya agama diyakini akan terhambat jika pasokan solar terus berkurang .
departemen perhubungan diminta berkoordinasi dengan pertamina untuk mengatasi masalah tersebut .
","arus mudik menjelang hari raya agama diyakini akan terhambat jika pasokan solar terus berkurang .
departemen perhubungan diminta berkoordinasi dengan pertamina untuk mengatasi masalah tersebut .
"
ID-21800-TRAP-SAME,"camat pulogadung eddy sutarso baru-baru ini menuturkan tanah bekas bangunan itu adalah tanah negara milik pt krakatau steel .
para korban kebakaran di kawasan pulogadung tak bisa membangun kembali rumahnya karena tanah itu milik negara .
mereka terpaksa menggantungkan hidup dari berbagai bantuan .
","para korban kebakaran di kawasan pulogadung tak bisa membangun kembali rumahnya karena tanah itu milik negara .
mereka terpaksa menggantungkan hidup dari berbagai bantuan .
"
ID-16214-TRAP-SAME,"pasukan ini bertugas untuk meminimalkan dampak kabut asap di pontianak , akibat sisa pembakaran lahan .
pemerintah daerah kalimantan barat membagikan masker secara gratis kepada masyarakat .
pemerintah juga akan membentuk pasukan sukarela untuk meminimalkan dampak kabut asap di pontianak .
","pemerintah daerah kalimantan barat membagikan masker secara gratis kepada masyarakat .
pemerintah juga akan membentuk pasukan sukarela untuk meminimalkan dampak kabut asap di pontianak .
"
ID-25589-TRAP-SAME,"menurut tahmidy , upaya damai baru bisa dilakukan jika kedua pihak sepakat menghentikan pertikaian .
pertemuan malino diharapkan menjadi ajang membahas resolusi konflik dan mengembangkan wacana damai .
harus disadari pertikaian justru mengorbankan kedua belah pihak .
","pertemuan malino diharapkan menjadi ajang membahas resolusi konflik dan mengembangkan wacana damai .
harus disadari pertikaian justru mengorbankan kedua belah pihak .
"
ID-24578-TRAP-SAME,"bahkan , sejumlah aktivis hmi bandar lampung nekat membuat tenda di dalam gedung dewan .
anggota dprd dan pemda lampung dinilai berkolusi saat mencantumkan rapbd 2002 .
aktivis himpunan mahasiswa islam membuat tenda di halaman gedung dprd untuk memprotes rapbd .
","anggota dprd dan pemda lampung dinilai berkolusi saat mencantumkan rapbd 2002 .
aktivis himpunan mahasiswa islam membuat tenda di halaman gedung dprd untuk memprotes rapbd .
"
ID-14823-TRAP-SAME,"zarkasih menambahkan , untuk mencegah kemacetan pengembalian dana akan disalurkan melalui jasa perbankan .
dana kompensasi sosial akan diberikan untuk membantu pelaku usaha yang terimbas kenaikan harga bbm .
jasa perbankan akan digunakan untuk mencegah kemacetan pengembalian dana tersebut .
","dana kompensasi sosial akan diberikan untuk membantu pelaku usaha yang terimbas kenaikan harga bbm .
jasa perbankan akan digunakan untuk mencegah kemacetan pengembalian dana tersebut .
"
ID-14360-TRAP-SAME,"untuk melakukan kompromi politik tak menyurutkan sikap pdi perjuangan .
upaya kompromi politik yang dibangun presiden wahid melalui menteri pertahanan mahfud md . , tak menyurutkan langkah pdi-perjuangan untuk menggelar sidang istimewa mpr .
","upaya kompromi politik yang dibangun presiden wahid melalui menteri pertahanan mahfud md . , tak menyurutkan langkah pdi-perjuangan untuk menggelar sidang istimewa mpr .
"
ID-24284-TRAP-SAME,"sejauh ini , meski di sekitar lokasi terdapat serpihan petasan , polisi belum dapat mengidentifikasi jenis bahan peledak yang digunakan .
polisi masih mengusut kasus peledakan di kantor pos bulu rokeng cabang daya makassar , sulsel .
tapi , jenis bahan peledak belum dapat diidentifikasi .
","polisi masih mengusut kasus peledakan di kantor pos bulu rokeng cabang daya makassar , sulsel .
tapi , jenis bahan peledak belum dapat diidentifikasi .
"
ID-14392-TRAP-SAME,"cuma , perbedaan latar belakang politik gus dur dan megawati membuat pandangan politik mereka berbeda .
perbedaan latar belakang politik antara presiden abdurrahman wahid dan wakil presiden megawati sukarnoputri membuat mereka berseberangan .
tetapi , hubungan pribadi mereka masih tetap baik .
","perbedaan latar belakang politik antara presiden abdurrahman wahid dan wakil presiden megawati sukarnoputri membuat mereka berseberangan .
tetapi , hubungan pribadi mereka masih tetap baik .
"
ID-15407-TRAP-SAME,"selain itu , mereka harus mendapat referensi dari seorang profesor pembimbing .
kiat sukses belajar di jepang ada dua .
pertama , para mahasiswa dan pelajar harus berbahasa jepang .
selain itu , referensi profesor pembimbing mutlak diperlukan .
","kiat sukses belajar di jepang ada dua .
pertama , para mahasiswa dan pelajar harus berbahasa jepang .
selain itu , referensi profesor pembimbing mutlak diperlukan .
"
ID-13720-TRAP-SAME,"menurut amien , percepatan si mpr itu bisa saja , terutama bila demi kemaslahatan bangsa indonesia .
cara paling aman menggelar si mpr adalah sesuai dengan tap mpr nomor iii/78 .
percepatan si mpr ini demi kemaslahatan bangsa indonesia .
apabila tak bisa dipercepat , si akan digelar sesuai ketentuan .
","cara paling aman menggelar si mpr adalah sesuai dengan tap mpr nomor iii/78 .
percepatan si mpr ini demi kemaslahatan bangsa indonesia .
apabila tak bisa dipercepat , si akan digelar sesuai ketentuan .
"
ID-22302-TRAP-SAME,"karena itu , pemerintah bersama dpr akan mencari dana tersebut untuk memenuhi anggaran kenaikan .
kenaikan total dana bagi hasil untuk provinsi irianjaya dinilai sebagai pengorbanan pemerintah .
pemerintah bersama dpr akan mencari dana tersebut .
","kenaikan total dana bagi hasil untuk provinsi irianjaya dinilai sebagai pengorbanan pemerintah .
pemerintah bersama dpr akan mencari dana tersebut .
"
ID-14665-TRAP-SAME,"menurut akbar , masalah itu sudah diselesaikan jika menyangkut mengenai keuangan partai .
ketua dpr akbar tandjung tak mengetahui rencana pemerintah yang akan memeriksa dirinya , berkaitan kasus dana bulog .
ia menilai masalah itu sudah selesai jika menyangkut keuangan partai .
","ketua dpr akbar tandjung tak mengetahui rencana pemerintah yang akan memeriksa dirinya , berkaitan kasus dana bulog .
ia menilai masalah itu sudah selesai jika menyangkut keuangan partai .
"
ID-15618-TRAP-SAME,"soalnya , rencana tersebut hanya akan menambah ketegangan baru .
pkb tidak akan ikut-ikutan merekomendasikan persoalan dekrit terhadap presiden abdurrahman wahid .
soalnya , sudah banyak pihak yang memberi masukan .
","pkb tidak akan ikut-ikutan merekomendasikan persoalan dekrit terhadap presiden abdurrahman wahid .
soalnya , sudah banyak pihak yang memberi masukan .
"
ID-17848-TRAP-SAME,"sehari setelah pengumuman , para menteri itu akan dilantik .
sehari menjelang pengumuman susunan kabinet yang sedianya dilakukan kamis besok , presiden megawati sukarnoputri akan menghubungi calon pembantunya hari ini .
","sehari menjelang pengumuman susunan kabinet yang sedianya dilakukan kamis besok , presiden megawati sukarnoputri akan menghubungi calon pembantunya hari ini .
"
ID-15770-TRAP-SAME,"sementara , saleh djasit menyatakan bahwa alokasi dana tersebut akan diambil dari anggaran rutin daerah .
mahasiswa pekanbaru yang melakukan mogok makan menghentikan aksinya karena gubernur riau menjamin memberikan subsidi bbm .
alokasi dana tersebut akan diambil dari anggaran rutin daerah .
","mahasiswa pekanbaru yang melakukan mogok makan menghentikan aksinya karena gubernur riau menjamin memberikan subsidi bbm .
alokasi dana tersebut akan diambil dari anggaran rutin daerah .
"
ID-21646-TRAP-SAME,"namun setelah diteliti tim gegana polri , bungkusan paket tersebut ternyata hanya berisi sejumlah buku cerita dan kaset .
sebuah paket yang diduga berisi bom sempat membuat panik sebagian orang di rs dharma nugraha , di jakarta timur .
setelah diteliti tim gegana polri , paket itu hanya berisi sejumlah buku dan kaset .
","sebuah paket yang diduga berisi bom sempat membuat panik sebagian orang di rs dharma nugraha , di jakarta timur .
setelah diteliti tim gegana polri , paket itu hanya berisi sejumlah buku dan kaset .
"
ID-21312-TRAP-SAME,"penyebabnya adalah putusnya kawat listrik di daerah stasiun universitas indonesia , depok , jawa barat .
ribuan penumpang krl jalur jakarta-bogor telantar selama enam jam akibat putusnya kabel listrik di stasiun ui , depok .
diduga kabel sudah aus .
","ribuan penumpang krl jalur jakarta-bogor telantar selama enam jam akibat putusnya kabel listrik di stasiun ui , depok .
diduga kabel sudah aus .
"
ID-13962-TRAP-SAME,"menurut kepala polsek sanur , akp husein abubakar , upik terbukti telah melakukan pencurian di enam supermarket kecil di kawasan pemukiman .
polisi sanur , denpasar , menangkap seorang waria yang kedapatan melakukan pencurian di supermarket .
ia melakukan kejahatan itu untuk operasi pelastik hidungnya .
","polisi sanur , denpasar , menangkap seorang waria yang kedapatan melakukan pencurian di supermarket .
ia melakukan kejahatan itu untuk operasi pelastik hidungnya .
"
ID-13848_15339-TRAP-DIFFERENT,"sejumlah peserta konferensi tingkat tinggi g-15 menemui presiden abdurrahman wahid .
semua negara peserta ktt merasa lega setelah presiden mengeluarkan maklumat .
","pln wilayah vi cabang palangkaraya memadamkan secara bergilir arus listrik di kota sampit .
satu dari sembilan mesin pembangkit di kota itu sedang dalam perawatan .
"
ID-13892_21547-TRAP-DIFFERENT,"presiden abdurrahman wahid membuka secara resmi pertemuan tingkat kepala pemerintahan negara anggota ktt g-15 .
ketidaksediaan wapres membacakan pidato penyambutan hanya lantaran kesalahan teknis .
","perang antara amerika serikat dan pasukan taliban diperkirakan banyak menimbulkan korban cedera .
tim medis mer-c siap bertugas di front terdepan .
mer-c masih membutuhkan bantuan dana .
"
ID-14801_24644-TRAP-DIFFERENT,"harga bahan bakar minyak resmi dinaikkan per sabtu , jam 00 . 00 wib .
tarif premium menjadi rp 1 . 450 , minyak tanah rp 400 , dan solar rp 900 per liter .
","sebanyak puluhan karyawan pt bukit baling temora yang baru di-phk berdemonstrasi ke kantor dprd jambi .
selain menuntut pesangon , mereka juga menuntut tunjangan hari raya .
"
ID-14390_23524-TRAP-DIFFERENT,"pemda dki harus memenuhi permintaan dprd untuk menganggarkan biaya perjalanan dinas ke luar negeri .
bila tidak , pengesahan rapbd 2001 terancam batal disahkan .
","pohon kepuh yang berusia 500 tahun menjadi bagian dari peninggalan sejarah candi lor di nganjuk , jatim .
warga sekitar tak berani menaiki atau mengambil dahan pohon keramat itu .
"
ID-21348_18894-TRAP-DIFFERENT,"kalangan praktisi dan pemerhati hukum dapat memaklumi putusan pk hakim agung .
mahkamah agung harus membenahi sistem dan personel secara menyeluruh .
","alwi shihab kembali menolak persyaratan amien rais soal surat permohonan fraksi kebangkitan bangsa untuk kembali ke senayam .
padahal 17 agustus silam , amien telah meniadakan persyaratan tersebut .
"
ID-19941_24235-TRAP-DIFFERENT,"kejenuhan sebagai pengungsi mulai dirasakan 16 kepala keluarga di transito transmigrasi banjarmasin .
mereka meminta pemda setempat segera menyelesaikan konflik yang ada .
","petugas polres jakpus menangkap 14 orang dalam operasi penggerebekan di sejumlah tempat hiburan .
sejumlah tersangka ditangkap karena tak memiliki identitas dan mengaku bukan warga indonesia .
"
ID-22451_19149-TRAP-DIFFERENT,"pemerintah belum memutuskan menjual 51 saham di semen gresik .
padahal , dana hasil penjualan tersebut dapat membantu privatisasi bumn sebesar 90 persen dari target rp 6 , 1 triliun .
","sudah lima bulan bengkulu dilanda musim kemarau .
dikhawatirkan kondisi panas berkepanjangan itu mengancam persediaan pangan akibat gagal panen .
dolog setempat terus menambah stok beras .
"
ID-22824_25250-TRAP-DIFFERENT,"pemerintah tak dapat membantu imigran asal timur tengah yang kini masih berada di tanah air .
hanya 400 orang yang dianggap sebagai pengungsi .
","hingga h minus lima menjelang lebaran , jalur cikampek dan pamanukan , jawa barat , masih lancar .
polisi menginformasikan jalur alternatif bagi pemudik .
"
ID-25233_14494-TRAP-DIFFERENT,"ratusan pemudik memenuhi stasiun kereta api medan , sumatra utara .
pt kereta api indonesia siap mengantisipasi lonjakan penumpang dengan membuka jalur baru .
","peluang presiden abdurrahman wahid mempertahankan jabatannya sama dengan keinginan parlemen menjatuhkannya melalui sidang istimewa mpr .
"
ID-17394_22406-TRAP-DIFFERENT,"sebaiknya departemen sosial tetap disatukan dengan departemen kesehatan untuk efisiensi anggaran .
penyatuan dua departemen tersebut memiliki banyak manfaat .
","undang-undang pemberantasan tindak pidana korupsi no 31/1999 disahkan dpr .
pemerintah menjamin para pelapor tindak korupsi terbebas dari sangsi .
"
ID-18313_25160-TRAP-DIFFERENT,"badan pelaksana diharapkan bisa melaksanakan fungsi usaha pada ruu minyak dan gas .
badan itu sebaiknya diserahkan kepada bumn khusus untuk sektor minyak dan gas .
","menko perekonomian dorodjatun kuntjoro-djakti menemukan sejumlah pelanggaran tuslah ketika menggelar sidak ke terminal pulogadung , jaktim .
para penumpang mengaku tak dapat menolak kenaikan tarif .
"
ID-21875_17891-TRAP-DIFFERENT,"secara turun temurun warga kubang wungu , brebes , jawa tengah , mengolah limbah tekstil dan plastik menjadi mata pencaharian pokok .
limbah diolah menjadi tali tambang .
","keadaan pengungsi aceh di bengkulu , hingga saat ini memprihatinkan .
pemerintah daerah setempat tak mempunyai alokasi dana .
"
ID-13454_21260-TRAP-DIFFERENT,"bekas direktur umum pt musi hutan persada paula ayustina diperiksa kejagung .
ia dimintai keterangan sebagai saksi dalam kasus penyelewengan dana reboisasi sebesar rp 331 miliar .
","ratusan guru sd dan sltp untuk ketiga kalinya berunjuk rasa ke kantor bupati deli serdang .
mereka diancam akan dipecat kepala dinas pendidikan setempat dan pimpinan sekolah .
"
ID-22443_16279-TRAP-DIFFERENT,"rute perjalanan ka dari bandung menuju arah timur terpaksa dialihkan lewat jalur utara karena bencana longsor di cilacap .
pt kai membatalkan sejumlah perjalanan ka menuju arah timur .
","sebagai menkeh dan ham , mahfud berjanji memberantas hakim-hakim nakal .
selama menjadi menteri pertahanan , mahfud menyisakan 12 rancangan undang-undang .
"
ID-15103_21727-TRAP-DIFFERENT,"sejak kenaikan harga bbm , pendapatan sopir angkutan umum di denpasar , bali , melorot hingga 50 persen .
sementara di ambon , para sopir sepakat meninggikan tarif angkutan .
","sidang paripurna dprd bitung , sulawesi utara , dijaga ekstra ketat .
anggota dprd bitung bakal melengserkan walikota milton kansil tanpa menunggu sk menteri dalam negeri .
"
ID-23493_14312-TRAP-DIFFERENT,"keberadaan imf tidak perlu diperpanjang setelah kontrak habis tahun depan .
perpanjangan waktu bisa menimbulkan kemarahan publik akibat kegagalan memulihkan perekonomian indonesia .
","fraksi kebangkitan bangsa dprd jawa timur mendesak polisi membebaskan 22 tahanan kerusuhan pasuruan .
alasannya , mereka masih berusia sekolah .
"
ID-16977_17989-TRAP-DIFFERENT,"pertemuan di kediaman megawati sukarnoputri di jalan kebagusan iv no . 45 , jakarta selatan , melahirkan kesepakatan politik .
sejumlah ketua umum parpol mendukung mega sebagai presiden .
","rencana kenaikan tarif telepon sebesar 21 , 67 persen akan dikaji ulang , meski sudah diajukan ke komisi iv dpr .
tujuan dan alasan pemerintah menaikkan tarif adalah untuk menarik investor .
"
ID-23417_20086-TRAP-DIFFERENT,"pemilihan presiden dan wakil presiden masih menjadi perdebatan alot .
anggota majelis diminta tak mempolitisir hal tersebut .
pimpinan majelis , fraksi , dan komisi akan bertemu membahas hal itu .
","tarantula hypertext orchestra dalam art summit indonesia ke-3 menampilkan perpaduan musik mediteranian dan kontemporer .
aliran musik new age yang dibawakan kelompok ini cukup populer di eropa .
"
ID-14276_16693-TRAP-DIFFERENT,"kapolri ( nonaktif ) s .
bimantoro mengaku masih memiliki tugas penting di polri .
bimantoro menolak tawaran menko polsoskam agum gumelar .
wakapolri menegaskan , tak ada perpecahan di tubuh polri .
","dekrit keadaan darurat hanya bisa dikeluarkan jika didukung tni/polri , dpr , dan dunia internasional .
dekrit tanpa persetujuan justru akan memicu konflik dengan dpr/mpr .
"
ID-24656_24412-TRAP-DIFFERENT,"pasokam bbm ke jateng dan yogyakarta akan ditambah antara 10-12 persen dari volume normal .
dengan langkah itu diharapkan selama arus mudik dan balik lebaran , kelangkaan bbm di wilayah uppdn iv tak terjadi .
","besarnya biaya ganti rugi tanah membuat pemkot banda aceh , mengurungkan sementara niat membangun tanggul antibanjir .
pdam setempat memprotes pelaksana proyek lantaran membongkar pipa .
"
ID-22744_26004-TRAP-DIFFERENT,"ribuan massa banten mendesak ketua dprd setempat mundur dari jabatannya .
keputusan akhir tentang calon duet pimpinan di tangan departemen dalam negeri .
","pimpinan dpr mengaku belum menerima surat resmi mengenai pengajuan abolisi bagi mantan presiden soeharto .
rencana pemberian abolisi bagi soeharto mendapat tanggapan beragam di dpr .
"
ID-20330_17704-TRAP-DIFFERENT,"arus masuk investasi dunia pada 2001 menurun dibanding tahun sebelumnya .
penurunan penanaman modal di indonesia telah terjadi sejak krisis ekonomi 1997 .
","kobaran api menghanguskan sebagian toko dan kios di pasar siteba padang , sumatra barat .
merujuk catatan dinas kebakaran setempat , dalam sebulan terakhir , pasar siteba telah dua kali terbakar .
"
ID-20370_19576-TRAP-DIFFERENT,"sejumlah bedeng dan tempat usaha cuci mobil dibongkar petugas tramtib pemda jakarta pusat .
pemilik bangunan tak melawan lantaran dijaga sekitar 300 personel polisi dan kodim setempat .
","harga solar di pelabuhan muara baru , jakarta utara , turun sejak senin silam .
namun , pasokan solar berkurang .
muara baru memerlukan 15 ribu kiloliter solar per bulan .
"
ID-25220_23009-TRAP-DIFFERENT,"pengelola pelabuhan penyeberangan merak-bakauheni , banten , telah menyiapkan 23 kapal penyeberangan untuk mengantisipasi lonjakan arus mudik .
arus mudik masih sepi .
","sidang tahunan mpr kali ini tengah memasuki pembacaan pemandangan umum dari fraksi pdi-p .
sebelumnya , yang membacakan pemandangan umum adalah fraksi partai golkar .
"
ID-22347_24414-TRAP-DIFFERENT,"massa guru sd honorer di surabaya , jatim , berunjuk rasa menuntut diangkat menjadi pegawai negeri .
mereka mengancam terus berunjuk rasa jika tuntutannya tak dikabulkan .
","bpk mendukung keinginan pemerintah mengaudit ulang dana blbi senilai rp 144 triliun .
sebelum melakukan hal itu , pemerintah harus mengakui hasil audit bpk .
"
ID-19319_23210-TRAP-DIFFERENT,"pendaftaran biaya haji dibuka hari ini .
selain menggunakan rupiah , masyarakat boleh menyetorkan dananya dalam bentuk dolar amerika serikat .
","meningkatnya angka inflasi pada akhir 2001 , dipicu kenaikan sejumlah harga kebutuhan pokok menjelang puasa dan hari raya .
produsen diminta menjaga pasokan barang .
"
ID-22498_24936-TRAP-DIFFERENT,"ratusan pemuda dan mahasiswa sanger talaud berdemonstrasi di kantor pertamina uppdn vii manado .
pertamina dituntut bertanggung jawab atas krisis bbm selama sembilan bulan .
","dalam operasi rutin , polda sumut menangkap dua orang perampok dan seorang pembuat pistol rakitan .
pistol buatan itu dijual seharga rp 750 ribu per pucuk .
"
ID-21794_17246-TRAP-DIFFERENT,"pembangunan kembali ratusan sekolah yang rusak di aceh akan selesai dua bulan mendatang .
diharapkan kegiatan belajar mengajar kembali pulih .
","bank dunia berharap pemilihan personel untuk mengisi pos ekonomi di kabinet baru dapat mendukung percepatan pemulihan ekonomi di indonesia .
orang yang akan menempati pos ekonomi harus memiliki integritas tinggi .
"
ID-14000_26323-TRAP-DIFFERENT,"pemberlakuan kenaikan tarif telepon sebesar 21 , 63 persen diundur 10 juni mendatang .
kenaikan harga telepon kali ini bakal diikuti sejumlah inovasi .
","sejumlah dokumen penting perpajakan hangus akibat kebakaran di kpp setiabudi , jaksel .
tak ada korban jiwa dalam musibah tersebut .
"
ID-19152_17153-TRAP-DIFFERENT,"pengungsi di indonesia bakal menerima bantuan pemerintah kerajaan kuwait .
bantuan itu untuk membangun sarana penampungan di 15 wilayah pengungsian , terutama di daerah konflik .
","pasukan pengawal presiden memeriksa semua karangan bunga yang ditujukan kepada megawati sukarnoputri .
mereka khawatir ada pihak-pihak yang sengaja mengirim bom untuk mega .
"
