id,text1,text2
FR-11212-TRAP-SAME,"a vau-l’eau.
… mais pas pour notre chroniqueur marc beaugé.
a marseille, le 17 septembre, à l’hôtel de police de marseille, laurent nuñez présentait l’ofast, le nouvel office antistups.
la photo en dit plus que de longs discours.","… mais pas pour notre chroniqueur marc beaugé.
a marseille, le 17 septembre, à l’hôtel de police de marseille, laurent nuñez présentait l’ofast, le nouvel office antistups.
la photo en dit plus que de longs discours."
FR-425-TRAP-SAME,"beaucoup de pays nous les envient.
la commission d’entente entre les deux chambres ne parvient pas à se mettre d’accord sur les écarts possibles aux règles d’urbanisme pour tenir le calendrier souhaité par emmanuel macron.",la commission d’entente entre les deux chambres ne parvient pas à se mettre d’accord sur les écarts possibles aux règles d’urbanisme pour tenir le calendrier souhaité par emmanuel macron.
FR-11116-TRAP-SAME,"c’est là précisément que, il y a tout juste cinq ans, était né le « mouvement des parapluies », une occupation pacifique du cœur financier et politique de la mégapole qui avait duré soixante-dix-neuf jours.
en 2014, les manifestants avaient occupé pacifiquement le cœur financier et politique de la mégapole pendant soixante-dix-neuf jours.","en 2014, les manifestants avaient occupé pacifiquement le cœur financier et politique de la mégapole pendant soixante-dix-neuf jours."
FR-10140-TRAP-SAME,"manger cinq fruits et légumes par jour : cette fameuse injonction a depuis peu été complétée par un nouvel objectif, « faire » ses 10 000 pas quotidiens.
cinq fruits et légumes et 10 000 pas par jour… dans sa dernière livraison, la revue consacre un dossier aux systèmes d’automesure des individus.","cinq fruits et légumes et 10 000 pas par jour… dans sa dernière livraison, la revue consacre un dossier aux systèmes d’automesure des individus."
FR-4497-TRAP-SAME,"a la surprise générale. «
il s’agit du deuxième titre de la roumaine en grand chelem après sa victoire à roland garros en 2018.
l’américaine est toujours à la poursuite du record de 24 victoires en majeurs.","il s’agit du deuxième titre de la roumaine en grand chelem après sa victoire à roland garros en 2018.
l’américaine est toujours à la poursuite du record de 24 victoires en majeurs."
FR-15756-TRAP-SAME,"le piège de la domination masculine
la justice a décidé de ne pas dépublier un post de blog paru sur le site, accusant le directeur du théâtre des quartiers d’ivry de harcèlement.
clamant son innocence, ce dernier fait appel.","la justice a décidé de ne pas dépublier un post de blog paru sur le site, accusant le directeur du théâtre des quartiers d’ivry de harcèlement.
clamant son innocence, ce dernier fait appel."
FR-9501-TRAP-SAME,"en 1978, l’album dantzig twist (1978) est l’une des premières manifestations de l’influence de la new wave britannique et américaine sur la scène rock française.
cette figure du rock rennais fut un des pionniers de la new wave en france.",cette figure du rock rennais fut un des pionniers de la new wave en france.
FR-12996-TRAP-SAME,"la résistance opiniâtre de la ville, à l’automne 2014, face aux hordes de l’organisation etat islamique, avait suscité l’admiration de l’occident et convaincu les américains de s’appuyer sur les ypg (unités de protection du peuple), la branche armée du pyd, dans la lutte contre les djihadistes.
le retour annoncé du régime assad à kobané, la localité kurde syrienne voisine, symbole de la résistance aux djihadistes en 2014, scelle la fin du rêve d’autonomie kurde.","le retour annoncé du régime assad à kobané, la localité kurde syrienne voisine, symbole de la résistance aux djihadistes en 2014, scelle la fin du rêve d’autonomie kurde."
FR-8211-TRAP-SAME,"en pratique, il ne démarrera pas avant fin 2022, au plus tôt, et la facture s’élèvera à plus de 11 milliards d’euros.
le réacteur normand de troisième génération, qui devait être lancé en 2012, ne démarrera pas avant la fin de 2022 en raison de soudures défectueuses sur le site.","le réacteur normand de troisième génération, qui devait être lancé en 2012, ne démarrera pas avant la fin de 2022 en raison de soudures défectueuses sur le site."
FR-6287-TRAP-SAME,"antoinette guhl, qui sera tête de liste dans le 20e arrondissement, se veut modeste, elle aussi. «
arrivés en tête dans quatre arrondissements lors des européennes, les écologistes peaufinent leurs listes.
ils aimeraient ne plus être de simples supplétifs des socialistes.","arrivés en tête dans quatre arrondissements lors des européennes, les écologistes peaufinent leurs listes.
ils aimeraient ne plus être de simples supplétifs des socialistes."
FR-6866-TRAP-SAME,"ce blocus constitue une autre forme de guerre que le régime impose à la population afin de l’asphyxier et de l’affamer.
des notables de cette localité du tibesti, dans le nord du pays, dénoncent la militarisation de la zone après que la population s’est opposée à l’exploitation anarchique de son sous-sol riche en or.","des notables de cette localité du tibesti, dans le nord du pays, dénoncent la militarisation de la zone après que la population s’est opposée à l’exploitation anarchique de son sous-sol riche en or."
FR-9379-TRAP-SAME,"heroes acre n’est pas un gadget.
l’ex-président sera finalement inhumé à harare, la capitale, dans un grand espace dédié au culte des héros de la nation.","l’ex-président sera finalement inhumé à harare, la capitale, dans un grand espace dédié au culte des héros de la nation."
FR-10267-TRAP-SAME,"pourtant, le 29 mars 1999, alors qu’il a 16 ans, son univers bascule : son père met fin à ses jours en ingurgitant des pesticides.
le journaliste et copropriétaire de bistrots a réalisé son premier long-métrage, en salle le 25 septembre, dont le récit s’appuie sur la vie de sa famille et de celle de son père, un exploitant agricole qui a mis fin à ses jours.","le journaliste et copropriétaire de bistrots a réalisé son premier long-métrage, en salle le 25 septembre, dont le récit s’appuie sur la vie de sa famille et de celle de son père, un exploitant agricole qui a mis fin à ses jours."
FR-4231-TRAP-SAME,"la génétique a fait d’énormes progrès, si bien qu’il a paru évident à de nombreux pays européens (tout récemment la suisse) d’autoriser une approche analytique de l’embryon avant son transfert, dans les circonstances où cela est jugé nécessaire, selon l’âge et les antécédents de la patiente ou du couple.
rené frydman, pionnier de la médecine procréative, estime, dans une tribune au « monde », que la france doit notamment autoriser l’analyse de l’embryon avant son transfert, pour offrir à tous les couples une pma efficace et réduire les taux d’échec d’implantation.","rené frydman, pionnier de la médecine procréative, estime, dans une tribune au « monde », que la france doit notamment autoriser l’analyse de l’embryon avant son transfert, pour offrir à tous les couples une pma efficace et réduire les taux d’échec d’implantation."
FR-7364-TRAP-SAME,"le rayonnement retrouvé de ce grand rendez-vous du « cinéma du sud » lui doit beaucoup.
le producteur a succombé à un accident cardiaque, vendredi 16 août, alors qu’il préparait la prochaine édition du festival, prévue à l’automne.","le producteur a succombé à un accident cardiaque, vendredi 16 août, alors qu’il préparait la prochaine édition du festival, prévue à l’automne."
FR-2967-TRAP-SAME,"une décision rendue publique en catastrophe, le 10 juin, à la suite de la publication d’un texte en anglais de chappatte titré : « la fin du dessin de presse au new york times ».
le 10 juin, à la suite d’un texte de l’illustrateur suisse, le quotidien new-yorkais annonçait officiellement abandonner le dessin de presse.","le 10 juin, à la suite d’un texte de l’illustrateur suisse, le quotidien new-yorkais annonçait officiellement abandonner le dessin de presse."
FR-8378-TRAP-SAME,"les passagers, eux, « se trouvaient sous le pont.
le navire de 22 mètres de long, aménagé pour des sorties en mer vouées à la plongée, a coulé alors que les pompiers tentaient encore d’éteindre le feu.","le navire de 22 mètres de long, aménagé pour des sorties en mer vouées à la plongée, a coulé alors que les pompiers tentaient encore d’éteindre le feu."
FR-6108-TRAP-SAME,"les circonstances exactes de son évasion restent floues.
félix dorfin avait été interpellé fin septembre 2018 à l’aéroport de lombok avec plusieurs kilos de cocaïne, d’ecstasy et d’amphétamines dans une valise à double fond.","félix dorfin avait été interpellé fin septembre 2018 à l’aéroport de lombok avec plusieurs kilos de cocaïne, d’ecstasy et d’amphétamines dans une valise à double fond."
FR-11092-TRAP-SAME,"un discours qui fut aussitôt salué dans le monde entier.
le président des fils et filles des déportés juifs de france et son fils rendent hommage au premier président de la république qui, le 16 juillet 1995, commémorant la rafle du vél’d’hiv, reconnaissait la responsabilité de la france dans la déportation des juifs sous le régime de vichy.","le président des fils et filles des déportés juifs de france et son fils rendent hommage au premier président de la république qui, le 16 juillet 1995, commémorant la rafle du vél’d’hiv, reconnaissait la responsabilité de la france dans la déportation des juifs sous le régime de vichy."
FR-3211-TRAP-SAME,"comme l’explique cette vidéo publiée en partenariat avec le blob, l’extra-média, malgré quelques fausses notes, cela permet de mieux cerner les capacités de communication de ces mammifères marins.
ces mammifères marins reproduisent assez fidèlement des mélodies, ce qui permet de mieux cerner leurs capacités de communication.","ces mammifères marins reproduisent assez fidèlement des mélodies, ce qui permet de mieux cerner leurs capacités de communication."
FR-4621_14321-TRAP-DIFFERENT,"selon le maire d’avenay-val-d’or, « le véhicule aurait percuté la barrière fermée » du passage à niveau au moment où le train passait.","le russe au jeu peu orthodoxe, qui était l’un des prétendants au titre du tournoi de paris-bercy, s’est fait surprendre d’entrée par jérémy chardy mardi (6-4, 2-6, 4-6)."
FR-468_9222-TRAP-DIFFERENT,"les « testeurs » du dispositif, qui octroie 500 euros aux jeunes de 18 ans pour s’offrir sorties, biens ou pratiques culturelles, privilégient celles qu’ils connaissent.
les jeunes éloignés des études sont les plus durs à atteindre.","l’acteur révélé grâce à ses imitations pour le « saturday night live » étoffe son registre de jeu avec sa série « barry » (hbo) et le film d’horreur « ça : chapitre 2 ».
toujours pas de quoi rassurer ce grand angoissé."
FR-10415_8935-TRAP-DIFFERENT,"société générale va supprimer 530 postes supplémentaires dans son activité de banque de détail en france.
hsbc réfléchit à vendre son réseau dans l’hexagone.","laure gasparotto et ophélie neiman ont goûté les offres que supermarchés, cavistes et sites de vente en ligne s’apprêtent à présenter pour leur foire d’automne.
voici leurs choix, classés, pour chaque enseigne, par ordre de prix croissant."
FR-6195_9562-TRAP-DIFFERENT,"le journal « la gazette nationale ou le moniteur universel » retranscrit les échanges enflammés qui ont animé l’assemblée nationale dans la nuit du 4 au 5 août 1789, pendant laquelle les privilèges sont abolis.","dernier départ en date, celui de julien grenet qui juge que les recommandations du comité n’ont eu qu’une « portée pratique très limitée »."
FR-12481_11037-TRAP-DIFFERENT,"selon la société d’assurance-crédit euler hermes, l’hexagone résisterait aux droits de douane imposés par les etats-unis aux exportations de produits européens.","la fondatrice de la mythique salle de jazz est décédée, mercredi 25 septembre, à son domicile de neuilly, à l’âge de 97 ans."
FR-3437_9335-TRAP-DIFFERENT,"la proposition de loi avia contre la cyberhaine doit être amendée et confier au juge l’appréciation de l’illégalité d’un contenu, estime dans une tribune au « monde » la présidente du conseil national du numérique salwa toko.","après « béliers » (2015), le nouveau film du réalisateur islandais grimur hakonarson s’attache au sort d’une veuve qui doit diriger seule son exploitation laitière."
FR-11771_4599-TRAP-DIFFERENT,"mélange flou de xénophobie, de racisme, de misogynie et de croyance en l’imminence de l’apocalypse, l’écofascisme, dont se réclament les terroristes de christchurch et el paso, trouve son expression sur des sites anglophones où la modération est quasi inexistante.","la moitié des jeunes burkinabées sont contraintes à l’union avant leurs 18 ans et une sur dix avant ses 15 ans, selon l’unicef."
FR-14728_1580-TRAP-DIFFERENT,"rencontré par « le monde » dans un centre de détention tenu par les forces kurdes, le jeune français a tout juste 18 ans.
il retrace son départ de roubaix, la vie dans un pays en guerre et sa détention sans issue.","la coupure de courant est due à « une panne du système de distribution », selon le président argentin, mauricio macri."
FR-768_13967-TRAP-DIFFERENT,"faute de déclaration effectuée dans les temps, l’impôt sur les revenus de 2018 ne bénéficiera pas de l’effet « année blanche » et il sera intégralement dû.","les entreprises cherchent à tirer avantage des données générées par des véhicules toujours plus connectés, notamment pour adapter leur flotte aux usages."
FR-13180_3964-TRAP-DIFFERENT,"deux attaques meurtrières contre la police et l’armée représentent un défi pour andres manuel lopez obrador, qui avait fait de la baisse des violences du crime organisé une de ses principales promesses de campagne.",le sud-africain de 30 ans avait été sélectionné en 2014 avec 22 autres personnes parmi un million de candidats pour effectuer un vol d’une heure.
FR-1039_6268-TRAP-DIFFERENT,"les déboires du champion chinois huawei ouvrent une brèche pour ses concurrents, qui multiplient les signatures de contrat avec les opérateurs de téléphonie mobile.","seuls 10 % des gîtes ruraux sont agricoles, et les clients qui les fréquentent sont avides d’explications et de respect de l’environnement."
FR-3979_7201-TRAP-DIFFERENT,la mise en scène du premier opéra de wolfgang rihm par andrea breth a fait sensation.,"il s’agit de la première initiative du genre entre les kurdes syriens et berlin.
les enfants sont des orphelins dont les parents combattaient au sein de l’etat islamique."
FR-5831_7711-TRAP-DIFFERENT,"depuis les élections législatives du 26 mai, le royaume n’a pas de gouvernement fédéral.","célèbre pour ses tomates goûteuses, cette région du sud-ouest abrite aussi des terroirs producteurs de nectars aux prix défiant toute concurrence."
FR-8550_4847-TRAP-DIFFERENT,"dans sa chronique, françoise fressoz, éditorialiste au « monde », analyse les stratégies du chef de l’etat et du député européen des verts pour incarner un projet politique écologique à visage humain.",le tory britannique veut signer au plus vite un accord commercial avec les etats-unis destiné à compenser l’éventuelle perte du libre accès au marché unique européen.
FR-3391_9983-TRAP-DIFFERENT,"en un an seulement, de rares licences professionnelles permettent de se spécialiser après des études courtes, de rebondir après un échec ou de se reconvertir.",le documentariste ruan magan déroule un récit limpide de la radicalisation politique et de l’escalade vers la violence.
FR-6142_6363-TRAP-DIFFERENT,le club du paris-saint-germain remporte ainsi son septième trophée des champions d’affilée.,"sous l’empire des revues (4/6).
seul dans les ardennes, pierre déom, fondateur et unique rédacteur de « la hulotte » , raconte, dans chaque numéro à la formule intemporelle, « une espèce dans toute sa complexité »."
FR-3081_9521-TRAP-DIFFERENT,"dans le cadre du concours « la parole aux 18-28 », organisé à l’occasion des rencontres économiques d’aix-­en-­provence, « le monde » publie un texte choisi par le cercle des économistes.
léo andré, 26 ans, montre comment la théorie économique a fait de la méfiance le carburant des relations entre agents.","l’union européenne, première puissance commerciale mondiale, doit pousser washington et pékin à revenir à la table du multilatéralisme, estime la politiste elvire fabry dans une tribune au « monde »."
FR-3284_6485-TRAP-DIFFERENT,"le ministre de l’intérieur, matteo salvini, a aussitôt dénoncé l’attitude des juges, et annoncé que l’allemande serait bientôt expulsée.",les dirigeants chinois sont convaincus que les « révolutions de couleur » qui ont secoué l’ex-empire soviétique et le moyen-orient au début du xxie siècle sont fomentées par l’occident.
FR-88_7145-TRAP-DIFFERENT,"le commissaire européen aux affaires économiques et financières est l’invité de france inter, de france télévisions et du « monde », dimanche de 12 heures à 13 heures.","après avoir été bloqués du fait de risques de contamination au plomb, les travaux de sécurisation ont repris lundi dans la cathédrale parisienne afin que la reconstruction puisse commencer début 2020."
FR-3628_5681-TRAP-DIFFERENT,"dans la pub ou la photographie, une redéfinition visuelle de la masculinité apparaît, moins viriliste et plus humaine.","sous la pression du président américain, le guatemala devient un « pays tiers sûr », où les migrants de passage vers les etats-unis doivent déposer leurs demandes d’asile."
FR-12347_10462-TRAP-DIFFERENT,"c’est dans cet ancien garage de la rue las-cases, dans le 7e arrondissement de paris, que l’architecte d’intérieur a travaillé jusqu’à sa mort en 1999.
le photographe pascal amoyel a arpenté ce lieu avec pernette perriand, la fille de l’architecte, en plein préparatifs de l’exposition à la fondation louis vuitton.",l’onu a voulu donner une tribune à ces « champions pour le climat » pour qu’ils exposent leurs projets.
FR-12879_14958-TRAP-DIFFERENT,"le chanteur et écrivain bertrand belin a repris une chanson de bob dylan traduite en français lors de son concert à la nuit du monde festival, au théâtre des bouffes du nord, dans la nuit du 5 au 6 octobre.","si elles sont le plus grand fantasme du monde, les lesbiennes sont aussi les meilleures amantes, nous explique la chroniqueuse de la matinale maïa mazaurette (chiffres à l’appui)."
FR-2733_4397-TRAP-DIFFERENT,"le tableau représentant judith décapitant holopherne a été cédé de gré à gré, avant sa mise aux enchères, jeudi, qui est donc annulée.","dans son numéro daté du 8 au 21 juillet, le quinzomadaire américain « new york magazine » a délibérément fait l’impasse sur donald trump.
avant lui, d’autres publications avaient déjà opéré des choix éditoriaux aussi radicaux."
FR-6183_10221-TRAP-DIFFERENT,les réponses aux questions que vous vous posez lorsque vous êtes coincé dans un bouchon.,"quarante ans après la chute du dictateur centrafricain, le « palais impérial », qui fut le centre du pouvoir, est toujours l’objet de fantasmes."
FR-4759_6478-TRAP-DIFFERENT,la mise en place de ce processus en vue de l’élection de 2022 est au cœur des arrière-pensées d’une droite en reconstruction.,l’agence nucléaire russe a rendu public un nouveau bilan après l’explosion survenue jeudi sur une base de lancement de missiles dans la région d’arkhangelsk.
FR-4434_813-TRAP-DIFFERENT,"un sujet central a été absent des débats de la campagne électorale européenne : la finance, estime eric albert dans une chronique au « monde ».","la récente offensive commerciale de donald trump contre le mexique, à laquelle il a finalement renoncé, a fait s’envoler les prix de l’avocat.
le consommateur américain, qui raffole du fruit vert, risquait d’être lésé, explique laurence girard, journaliste au « monde », dans sa chronique hebdomadaire."
FR-9949_12286-TRAP-DIFFERENT,"des milliers de familles coréennes ou taïwanaises se battent pour obtenir la sortie des âmes de leurs proches, admises, sans leur accord, au sanctuaire yasukuni, symbole du militarisme nippon.","dans un rapport, publié le 8 octobre, l’institution de washington rappelle l’importance de toutes les étapes allant de la conception à la distribution d’un produit, ces chaînes de valeur qui ont contribué depuis dix ans à réduire la pauvreté dans les pays émergents."
FR-5314_2370-TRAP-DIFFERENT,"trois personnes ont été blessées et prises en charge par l’antenne chirurgicale de la base.
leur vie n’est pas en danger.","la procédure engagée à l’encontre de mahamat nouri, renforce la france dans sa position d’alliée d’idriss déby."
FR-15532_11259-TRAP-DIFFERENT,"a quelques jours du premier anniversaire du mouvement, des manifestations ont eu lieu dans plusieurs villes, dans une atmosphère parfois tendue avec les forces de l’ordre.","le club de football gallois avait refusé d’honorer un premier versement au club nantais après la disparition du joueur argentin, en janvier."
FR-9089_1689-TRAP-DIFFERENT,"une soixante de fidèles ont prié le 7 septembre.
les deux imams veulent proposer un modèle alternatif au conservatisme religieux qui, selon elles, prédomine.","« le monde » organise dans le cadre du monde festival un débat sur les risques qui planent sur l’économie mondiale.
la conférence se tiendra samedi 5 octobre 2019 de 10 heures à 11 h 30, à l’opéra bastille (studio)."
