id,model,score
3290,BERT,1.832434910203997
10240,PG,0.20014408748229118
7688,PG,-0.6211267257487054
6739,BERT,-0.6211267257487054
11197,BERT,-0.6211267257487054
7131,PG,-0.6211267257487054
3651,BERT,3.2574737856686444
459,BERT,-0.570988158012181
240,BERT,-0.3121027814232526
3770,PG,-0.5009611127890476
12592,BERT,0.8321675957581117
2366,BERT,0.28907335483064917
4203,BERT,-0.8701298676871408
2139,PG,-0.7463258318759319
8717,PG,0.01395408528364254
7349,BERT,0.32156953022076856
15542,PG,-0.2070213059872772
7561,BERT,-0.8308271148947114
240,PG,-0.8701298676871408
6701,PG,-0.4526407124540736
6318,PG,0.22779741986663993
1179,PG,0.053256838076072066
11077,PG,-0.33893734338989406
5791,PG,-0.8701298676871408
9430,BERT,-0.6844722375632765
9907,PG,0.40698161320793774
14015,BERT,0.03360546167985734
4776,BERT,1.2180508255158562
8426,BERT,-0.4280878912017492
14634,PG,-0.2600663431655242
3193,PG,-0.8701298676871408
13758,PG,-0.5872230027364903
10851,BERT,0.09255959086850159
11638,BERT,0.17152285813427218
13836,PG,-0.2581832596277802
2677,PG,-0.3778690199249352
11974,PG,0.22991829579309267
2093,BERT,-0.3563535278097989
13767,BERT,-0.19428666875574732
4776,PG,-0.8701298676871408
3651,PG,0.01395408528364254
3033,BERT,0.3562507204709245
6739,PG,-0.8701298676871408
8840,BERT,0.8861203517151145
2215,BERT,-0.36029292248339706
3290,PG,1.7594485250801617
7688,BERT,0.8041197553121558
4550,PG,-0.1569536133001169
7266,BERT,-0.8701298676871408
8861,BERT,-0.35832322514659803
452,BERT,-0.8701298676871408
15750,PG,0.4266329896041525
6863,BERT,-0.05672703398224401
11440,PG,-0.25127110060759256
4544,BERT,0.5954346257927993
8840,PG,-0.6900512701435643
13851,BERT,0.4716127003232204
1960,PG,0.9245943751069308
9310,BERT,0.7467749382157801
6319,PG,-1.0463777972737034
3436,PG,-0.5350174973498943
14481,BERT,-0.43171228720877114
5880,BERT,-1.0463777972737034
8717,BERT,0.3817632599176532
5880,PG,-1.0463777972737034
14481,PG,0.732161013502635
9310,PG,-0.9889860138619682
15620,BERT,0.010777872620955678
1617,BERT,0.700595958700423
119,PG,0.32069350304432537
15238,BERT,1.5065253755332055
9960,BERT,0.8946113371616766
3874,PG,-0.5533188305852477
14635,PG,-0.7268548509456744
15671,BERT,-0.9250047719048679
10851,PG,1.5175253963414146
1402,PG,-0.6220691190969337
12558,PG,0.11092677981180897
1402,BERT,0.36538470523946803
313,BERT,-0.2199361161447176
9636,BERT,-0.5987218866621694
4530,BERT,0.5980346372194071
11440,BERT,-0.9775076571796212
10842,PG,-0.03829185705870236
9907,BERT,0.25548060149236423
6343,PG,0.3514618994886301
13453,BERT,-0.33988543374999497
874,BERT,1.6569662369379623
9582,PG,-0.08104898083782049
2935,PG,-0.5298517465680873
5915,BERT,1.6381545330501428
12456,BERT,-0.0007004840613913377
706,PG,-0.06440487337366638
15273,PG,0.022256229303302733
10074,BERT,0.5497295311193279
11077,BERT,-0.8397673769914569
7561,PG,0.7521949419246998
5590,BERT,1.9202245519718366
9297,BERT,-0.897159160403192
11197,PG,-1.0234210839090094
2211,PG,-0.7906976473117989
13450,PG,-1.0234210839090094
3874,BERT,-0.5350174973498943
313,PG,-0.9315942304502332
11396,PG,-1.0004643705443153
13576,BERT,0.6903925962501213
4530,PG,-1.0004643705443153
