id,model,score
000241,BERT,0.15920241844998048
000036,PG,-0.7167642252102707
000461,BERT,-0.05412173378543109
000272,PG,-0.2997563636736393
000723,BERT,-1.029521587684562
000105,PG,0.7423230354774861
000192,PG,-0.026246597161811696
000571,PG,-0.9173935238605582
000707,BERT,1.1801590108201259
000346,BERT,-0.1781088042905453
000403,PG,0.1440683006832234
000380,PG,-0.8242923095303026
000064,BERT,0.8399700556721736
000602,PG,-1.0074582325958648
000105,BERT,0.949363831248057
000127,BERT,-0.12388866901240847
000511,BERT,-1.0394461136738042
000164,PG,-0.9253990000418698
000501,PG,-0.7392810209371086
000003,BERT,1.992362941007281
000279,PG,-0.9163813553289085
000155,BERT,1.0027947433655091
000280,PG,-0.24562044871545707
000577,BERT,-0.000761620947566081
000281,BERT,0.8798117746235065
000381,PG,-0.046398013852821496
000151,BERT,0.18932678796110983
000410,BERT,-0.999479607695133
000482,PG,-0.23591018082427104
000002,PG,-0.8540946168198987
000668,BERT,-1.1888944248338973
000561,BERT,-0.3958224786719729
000433,BERT,-1.130755998049315
000190,BERT,1.8803620144365827
000551,PG,-1.2981721270284283
000433,PG,-0.6024454288269427
000132,PG,1.089800465006467
000607,BERT,1.3338160220910977
000566,BERT,-1.3551745914590765
000316,PG,0.5925404215885149
000541,PG,-0.7189478605939295
000329,BERT,-0.5611581856720533
000723,PG,-1.3551745914590765
000224,BERT,1.189063939337778
000156,BERT,0.04728798119575628
000548,BERT,-0.00380752185562259
000293,BERT,0.5058700994350895
000582,PG,-0.8065693046644457
000041,BERT,0.6876285867238647
000512,PG,-1.3430279355544854
000493,PG,-0.6576578952518554
000285,BERT,0.5808741750872604
000364,BERT,-0.7599884521340913
000541,BERT,-0.6234250064704735
000583,BERT,-1.3551745914590765
000461,PG,1.1632370862531325
000624,PG,0.040278970592595664
000450,PG,0.1411083820306162
000073,BERT,0.24419844987514483
000337,PG,1.3055565659892192
000630,BERT,-0.05841963832881166
000608,BERT,0.005961625804646875
000636,BERT,1.1657361064576184
000119,BERT,1.387183449850345
000344,PG,0.02095801976610995
000619,PG,-1.3551745914590765
000152,PG,0.9315061644407945
000156,PG,-0.05357230877471567
000076,PG,0.667208783610023
000127,PG,0.493862994309976
000450,BERT,0.4686170432849066
000628,PG,0.9091861196624135
000616,PG,-0.5009442722198602
000139,PG,-0.45974859974474486
000471,PG,0.3635969176282552
000033,BERT,0.8998714585463211
000219,BERT,0.453935084173913
000385,BERT,1.0641942248149974
000533,PG,-0.26817093724333624
000045,BERT,1.1505840930181044
000111,PG,1.1823248830597277
000164,BERT,1.504781632615373
000024,PG,-1.0235810277838695
000624,BERT,0.6892097921490157
000192,BERT,0.6009359381257889
000424,PG,-0.21506494205550383
000246,BERT,0.4146893035713532
000608,PG,-0.8762813047117367
000046,BERT,-0.27338255120716276
000568,BERT,-0.9242383089677931
000241,PG,0.040811663347866935
000077,PG,-0.6049801113013044
000469,PG,0.15293689274114228
000365,BERT,-1.2496661878481081
000718,BERT,-0.4486467475243308
000094,PG,-0.2916284490062703
000577,PG,0.9645872658164212
000509,PG,0.3473158917015147
000698,PG,0.7712289571380991
000297,BERT,0.8121748222604618
000533,BERT,-0.20536765705771387
000595,PG,0.18311330936097628
000167,PG,-0.03438026380783973
000571,BERT,-0.9112211938125805
000548,PG,-1.238019558147827
000045,PG,-0.5172840221855092
000500,PG,-0.24741976745250804
000050,BERT,-0.9009450495672308
000407,BERT,1.8293882496838305
000590,PG,-0.6330725664607618
000104,PG,-1.201709183592052
000111,BERT,1.0348960837330443
000041,PG,0.1615838518523956
000224,PG,-1.2161615959145031
000246,PG,0.9181649993776677
000455,PG,0.4507002618368073
000583,PG,-0.7390995611959812
000678,BERT,-0.2931726114750428
000444,PG,1.5657292681493071
000064,PG,0.6176990090482714
000252,PG,0.9746324705959593
000561,PG,0.21967704947467656
000103,BERT,0.08414732419501107
000482,BERT,-0.7966927139386154
000103,PG,-0.11507195945883124
000471,BERT,0.8161877152781668
000253,PG,-1.352242989996798
000073,PG,0.3325120001069943
000329,PG,0.19989462458697557
000380,BERT,-0.02359716971766886
000167,BERT,-0.07402047169674925
000036,BERT,0.659476877860679
000122,PG,0.23670436849540585
000139,BERT,0.7890881764195535
000497,BERT,-0.6041521010394987
000290,BERT,0.18375041241375403
000344,BERT,0.8480293471850394
000639,PG,-1.4920806050060158
000190,PG,0.9275042631270062
000132,BERT,1.1227661189094855
000272,BERT,1.2958054627205542
000186,PG,1.602033935491596
000595,BERT,-0.5066953549839484
000195,PG,-0.9994247312110608
000718,PG,-0.08829689412654752
000367,PG,0.6115280440444099
000602,BERT,0.9571937893081667
000669,PG,1.093326514729092
000385,PG,0.7811139874568518
000188,BERT,0.10294348609547882
000698,BERT,-0.40819772719030295
000188,PG,-0.6052966699152319
000566,PG,-1.4802744672678274
000336,PG,-0.611273898858086
000410,PG,1.5675653059983512
000155,PG,0.46228841721029346
000305,PG,0.1934981587253084
000151,PG,0.4726656829928797
000050,PG,-0.8466713216649359
000401,PG,0.12215624282761663
000153,PG,-1.5865297069115238
000253,BERT,0.6584016150434819
000089,BERT,-0.8421765214327208
000024,BERT,0.4380731415926566
000616,BERT,-0.27564283217047597
